MUNIDESC,SALE_YEAR,SALE_MONTH,sale_count
28TH WARD - PITTSBURGH,2019,5,2
28TH WARD - PITTSBURGH,2019,6,2
28TH WARD - PITTSBURGH,2019,7,0
28TH WARD - PITTSBURGH,2019,8,3
28TH WARD - PITTSBURGH,2019,9,1
28TH WARD - PITTSBURGH,2019,10,2
28TH WARD - PITTSBURGH,2019,11,4
28TH WARD - PITTSBURGH,2019,12,1
28TH WARD - PITTSBURGH,2020,1,2
28TH WARD - PITTSBURGH,2020,2,7
28TH WARD - PITTSBURGH,2020,3,6
28TH WARD - PITTSBURGH,2020,4,5
28TH WARD - PITTSBURGH,2020,5,1
28TH WARD - PITTSBURGH,2020,6,2
28TH WARD - PITTSBURGH,2020,7,3
28TH WARD - PITTSBURGH,2020,8,5
28TH WARD - PITTSBURGH,2020,9,2
28TH WARD - PITTSBURGH,2020,10,7
28TH WARD - PITTSBURGH,2020,11,7
28TH WARD - PITTSBURGH,2020,12,5
28TH WARD - PITTSBURGH,2021,1,1
28TH WARD - PITTSBURGH,2021,2,5
28TH WARD - PITTSBURGH,2021,3,3
28TH WARD - PITTSBURGH,2021,4,4
28TH WARD - PITTSBURGH,2021,5,4
28TH WARD - PITTSBURGH,2021,6,3
28TH WARD - PITTSBURGH,2021,7,5
28TH WARD - PITTSBURGH,2021,8,7
28TH WARD - PITTSBURGH,2021,9,3
28TH WARD - PITTSBURGH,2021,10,5
28TH WARD - PITTSBURGH,2021,11,4
28TH WARD - PITTSBURGH,2021,12,10
28TH WARD - PITTSBURGH,2022,1,5
28TH WARD - PITTSBURGH,2022,2,4
28TH WARD - PITTSBURGH,2022,3,10
28TH WARD - PITTSBURGH,2022,4,7
28TH WARD - PITTSBURGH,2022,5,5
28TH WARD - PITTSBURGH,2022,6,9
28TH WARD - PITTSBURGH,2022,7,12
28TH WARD - PITTSBURGH,2022,8,6
28TH WARD - PITTSBURGH,2022,9,12
28TH WARD - PITTSBURGH,2022,10,4
28TH WARD - PITTSBURGH,2022,11,1
28TH WARD - PITTSBURGH,2022,12,5
28TH WARD - PITTSBURGH,2023,1,5
28TH WARD - PITTSBURGH,2023,2,7
28TH WARD - PITTSBURGH,2023,3,7
28TH WARD - PITTSBURGH,2023,4,8
28TH WARD - PITTSBURGH,2023,5,14
28TH WARD - PITTSBURGH,2023,6,8
28TH WARD - PITTSBURGH,2023,7,4
28TH WARD - PITTSBURGH,2023,8,5
28TH WARD - PITTSBURGH,2023,9,7
28TH WARD - PITTSBURGH,2023,10,10
28TH WARD - PITTSBURGH,2023,11,4
28TH WARD - PITTSBURGH,2023,12,5
28TH WARD - PITTSBURGH,2024,1,5
28TH WARD - PITTSBURGH,2024,2,3
28TH WARD - PITTSBURGH,2024,3,10
28TH WARD - PITTSBURGH,2024,4,5
28TH WARD - PITTSBURGH,2024,5,4
28TH WARD - PITTSBURGH,2024,6,6
28TH WARD - PITTSBURGH,2024,7,7
28TH WARD - PITTSBURGH,2024,8,7
28TH WARD - PITTSBURGH,2024,9,5
28TH WARD - PITTSBURGH,2024,10,4
28TH WARD - PITTSBURGH,2024,11,8
28TH WARD - PITTSBURGH,2024,12,5
28TH WARD - PITTSBURGH,2025,1,3
28TH WARD - PITTSBURGH,2025,2,4
28TH WARD - PITTSBURGH,2025,3,7
28TH WARD - PITTSBURGH,2025,4,3
28TH WARD - PITTSBURGH,2025,5,7
28TH WARD - PITTSBURGH,2025,6,0
28TH WARD - PITTSBURGH,2025,7,0
28TH WARD - PITTSBURGH,2025,8,0
28TH WARD - PITTSBURGH,2025,9,0
28TH WARD - PITTSBURGH,2025,10,0
28TH WARD - PITTSBURGH,2025,11,0
28TH WARD - PITTSBURGH,2025,12,0
29TH WARD - PITTSBURGH,2012,1,9
29TH WARD - PITTSBURGH,2012,2,6
29TH WARD - PITTSBURGH,2012,3,11
29TH WARD - PITTSBURGH,2012,4,6
29TH WARD - PITTSBURGH,2012,5,12
29TH WARD - PITTSBURGH,2012,6,14
29TH WARD - PITTSBURGH,2012,7,11
29TH WARD - PITTSBURGH,2012,8,8
29TH WARD - PITTSBURGH,2012,9,10
29TH WARD - PITTSBURGH,2012,10,4
29TH WARD - PITTSBURGH,2012,11,6
29TH WARD - PITTSBURGH,2012,12,1
29TH WARD - PITTSBURGH,2013,1,1
29TH WARD - PITTSBURGH,2013,2,4
29TH WARD - PITTSBURGH,2013,3,2
29TH WARD - PITTSBURGH,2013,4,5
29TH WARD - PITTSBURGH,2013,5,6
29TH WARD - PITTSBURGH,2013,6,3
29TH WARD - PITTSBURGH,2013,7,3
29TH WARD - PITTSBURGH,2013,8,5
29TH WARD - PITTSBURGH,2013,9,5
29TH WARD - PITTSBURGH,2013,10,3
29TH WARD - PITTSBURGH,2013,11,7
29TH WARD - PITTSBURGH,2013,12,10
29TH WARD - PITTSBURGH,2014,1,0
29TH WARD - PITTSBURGH,2014,2,0
29TH WARD - PITTSBURGH,2014,3,0
29TH WARD - PITTSBURGH,2014,4,2
29TH WARD - PITTSBURGH,2014,5,2
29TH WARD - PITTSBURGH,2014,6,3
29TH WARD - PITTSBURGH,2014,7,2
29TH WARD - PITTSBURGH,2014,8,0
29TH WARD - PITTSBURGH,2014,9,3
29TH WARD - PITTSBURGH,2014,10,2
29TH WARD - PITTSBURGH,2014,11,2
29TH WARD - PITTSBURGH,2014,12,0
29TH WARD - PITTSBURGH,2015,1,0
29TH WARD - PITTSBURGH,2015,2,3
29TH WARD - PITTSBURGH,2015,3,1
29TH WARD - PITTSBURGH,2015,4,4
29TH WARD - PITTSBURGH,2015,5,5
29TH WARD - PITTSBURGH,2015,6,1
29TH WARD - PITTSBURGH,2015,7,2
29TH WARD - PITTSBURGH,2015,8,1
29TH WARD - PITTSBURGH,2015,9,1
29TH WARD - PITTSBURGH,2015,10,2
29TH WARD - PITTSBURGH,2015,11,2
29TH WARD - PITTSBURGH,2015,12,4
29TH WARD - PITTSBURGH,2016,1,1
29TH WARD - PITTSBURGH,2016,2,0
29TH WARD - PITTSBURGH,2016,3,1
29TH WARD - PITTSBURGH,2016,4,6
29TH WARD - PITTSBURGH,2016,5,2
29TH WARD - PITTSBURGH,2016,6,1
29TH WARD - PITTSBURGH,2016,7,3
29TH WARD - PITTSBURGH,2016,8,5
29TH WARD - PITTSBURGH,2016,9,1
29TH WARD - PITTSBURGH,2016,10,5
29TH WARD - PITTSBURGH,2016,11,2
29TH WARD - PITTSBURGH,2016,12,1
29TH WARD - PITTSBURGH,2017,1,3
29TH WARD - PITTSBURGH,2017,2,2
29TH WARD - PITTSBURGH,2017,3,3
29TH WARD - PITTSBURGH,2017,4,2
29TH WARD - PITTSBURGH,2017,5,7
29TH WARD - PITTSBURGH,2017,6,3
29TH WARD - PITTSBURGH,2017,7,2
29TH WARD - PITTSBURGH,2017,8,3
29TH WARD - PITTSBURGH,2017,9,5
29TH WARD - PITTSBURGH,2017,10,2
29TH WARD - PITTSBURGH,2017,11,0
29TH WARD - PITTSBURGH,2017,12,4
29TH WARD - PITTSBURGH,2018,1,0
29TH WARD - PITTSBURGH,2018,2,1
29TH WARD - PITTSBURGH,2018,3,6
29TH WARD - PITTSBURGH,2018,4,5
29TH WARD - PITTSBURGH,2018,5,1
29TH WARD - PITTSBURGH,2018,6,5
29TH WARD - PITTSBURGH,2018,7,4
29TH WARD - PITTSBURGH,2018,8,2
29TH WARD - PITTSBURGH,2018,9,1
29TH WARD - PITTSBURGH,2018,10,4
29TH WARD - PITTSBURGH,2018,11,3
29TH WARD - PITTSBURGH,2018,12,1
29TH WARD - PITTSBURGH,2019,1,2
29TH WARD - PITTSBURGH,2019,2,0
29TH WARD - PITTSBURGH,2019,3,3
29TH WARD - PITTSBURGH,2019,4,3
29TH WARD - PITTSBURGH,2019,5,2
29TH WARD - PITTSBURGH,2019,6,1
29TH WARD - PITTSBURGH,2019,7,4
29TH WARD - PITTSBURGH,2019,8,2
29TH WARD - PITTSBURGH,2019,9,2
29TH WARD - PITTSBURGH,2019,10,1
29TH WARD - PITTSBURGH,2019,11,3
29TH WARD - PITTSBURGH,2019,12,5
29TH WARD - PITTSBURGH,2020,1,1
29TH WARD - PITTSBURGH,2020,2,2
29TH WARD - PITTSBURGH,2020,3,3
29TH WARD - PITTSBURGH,2020,4,0
29TH WARD - PITTSBURGH,2020,5,1
29TH WARD - PITTSBURGH,2020,6,4
29TH WARD - PITTSBURGH,2020,7,8
29TH WARD - PITTSBURGH,2020,8,6
29TH WARD - PITTSBURGH,2020,9,2
29TH WARD - PITTSBURGH,2020,10,3
29TH WARD - PITTSBURGH,2020,11,12
29TH WARD - PITTSBURGH,2020,12,9
29TH WARD - PITTSBURGH,2021,1,5
29TH WARD - PITTSBURGH,2021,2,1
29TH WARD - PITTSBURGH,2021,3,1
29TH WARD - PITTSBURGH,2021,4,3
29TH WARD - PITTSBURGH,2021,5,3
29TH WARD - PITTSBURGH,2021,6,3
29TH WARD - PITTSBURGH,2021,7,8
29TH WARD - PITTSBURGH,2021,8,4
29TH WARD - PITTSBURGH,2021,9,5
29TH WARD - PITTSBURGH,2021,10,8
29TH WARD - PITTSBURGH,2021,11,10
29TH WARD - PITTSBURGH,2021,12,8
29TH WARD - PITTSBURGH,2022,1,5
29TH WARD - PITTSBURGH,2022,2,6
29TH WARD - PITTSBURGH,2022,3,7
29TH WARD - PITTSBURGH,2022,4,4
29TH WARD - PITTSBURGH,2022,5,10
29TH WARD - PITTSBURGH,2022,6,12
29TH WARD - PITTSBURGH,2022,7,5
29TH WARD - PITTSBURGH,2022,8,10
29TH WARD - PITTSBURGH,2022,9,9
29TH WARD - PITTSBURGH,2022,10,6
29TH WARD - PITTSBURGH,2022,11,9
29TH WARD - PITTSBURGH,2022,12,5
29TH WARD - PITTSBURGH,2023,1,2
29TH WARD - PITTSBURGH,2023,2,12
29TH WARD - PITTSBURGH,2023,3,7
29TH WARD - PITTSBURGH,2023,4,6
29TH WARD - PITTSBURGH,2023,5,11
29TH WARD - PITTSBURGH,2023,6,9
29TH WARD - PITTSBURGH,2023,7,7
29TH WARD - PITTSBURGH,2023,8,11
29TH WARD - PITTSBURGH,2023,9,9
29TH WARD - PITTSBURGH,2023,10,12
29TH WARD - PITTSBURGH,2023,11,8
29TH WARD - PITTSBURGH,2023,12,2
29TH WARD - PITTSBURGH,2024,1,6
29TH WARD - PITTSBURGH,2024,2,9
29TH WARD - PITTSBURGH,2024,3,2
29TH WARD - PITTSBURGH,2024,4,3
29TH WARD - PITTSBURGH,2024,5,8
29TH WARD - PITTSBURGH,2024,6,6
29TH WARD - PITTSBURGH,2024,7,7
29TH WARD - PITTSBURGH,2024,8,5
29TH WARD - PITTSBURGH,2024,9,8
29TH WARD - PITTSBURGH,2024,10,4
29TH WARD - PITTSBURGH,2024,11,5
29TH WARD - PITTSBURGH,2024,12,4
29TH WARD - PITTSBURGH,2025,1,7
29TH WARD - PITTSBURGH,2025,2,4
29TH WARD - PITTSBURGH,2025,3,3
29TH WARD - PITTSBURGH,2025,4,1
29TH WARD - PITTSBURGH,2025,5,10
29TH WARD - PITTSBURGH,2025,6,0
29TH WARD - PITTSBURGH,2025,7,0
29TH WARD - PITTSBURGH,2025,8,0
29TH WARD - PITTSBURGH,2025,9,0
29TH WARD - PITTSBURGH,2025,10,0
29TH WARD - PITTSBURGH,2025,11,0
29TH WARD - PITTSBURGH,2025,12,0
2ND WARD  - DUQUESNE,2012,1,3
2ND WARD  - DUQUESNE,2012,2,2
2ND WARD  - DUQUESNE,2012,3,1
2ND WARD  - DUQUESNE,2012,4,3
2ND WARD  - DUQUESNE,2012,5,4
2ND WARD  - DUQUESNE,2012,6,2
2ND WARD  - DUQUESNE,2012,7,0
2ND WARD  - DUQUESNE,2012,8,1
2ND WARD  - DUQUESNE,2012,9,1
2ND WARD  - DUQUESNE,2012,10,0
2ND WARD  - DUQUESNE,2012,11,0
2ND WARD  - DUQUESNE,2012,12,2
2ND WARD  - DUQUESNE,2013,1,1
2ND WARD  - DUQUESNE,2013,2,0
2ND WARD  - DUQUESNE,2013,3,1
2ND WARD  - DUQUESNE,2013,4,0
2ND WARD  - DUQUESNE,2013,5,0
2ND WARD  - DUQUESNE,2013,6,0
2ND WARD  - DUQUESNE,2013,7,0
2ND WARD  - DUQUESNE,2013,8,0
2ND WARD  - DUQUESNE,2013,9,0
2ND WARD  - DUQUESNE,2013,10,1
2ND WARD  - DUQUESNE,2013,11,0
2ND WARD  - DUQUESNE,2013,12,2
2ND WARD  - DUQUESNE,2014,1,0
2ND WARD  - DUQUESNE,2014,2,0
2ND WARD  - DUQUESNE,2014,3,0
2ND WARD  - DUQUESNE,2014,4,0
2ND WARD  - DUQUESNE,2014,5,0
2ND WARD  - DUQUESNE,2014,6,0
2ND WARD  - DUQUESNE,2014,7,0
2ND WARD  - DUQUESNE,2014,8,0
2ND WARD  - DUQUESNE,2014,9,0
2ND WARD  - DUQUESNE,2014,10,0
2ND WARD  - DUQUESNE,2014,11,0
2ND WARD  - DUQUESNE,2014,12,0
2ND WARD  - DUQUESNE,2015,1,0
2ND WARD  - DUQUESNE,2015,2,0
2ND WARD  - DUQUESNE,2015,3,0
2ND WARD  - DUQUESNE,2015,4,0
2ND WARD  - DUQUESNE,2015,5,0
2ND WARD  - DUQUESNE,2015,6,0
2ND WARD  - DUQUESNE,2015,7,0
2ND WARD  - DUQUESNE,2015,8,0
2ND WARD  - DUQUESNE,2015,9,0
2ND WARD  - DUQUESNE,2015,10,0
2ND WARD  - DUQUESNE,2015,11,0
2ND WARD  - DUQUESNE,2015,12,0
2ND WARD  - DUQUESNE,2016,1,0
2ND WARD  - DUQUESNE,2016,2,0
2ND WARD  - DUQUESNE,2016,3,0
2ND WARD  - DUQUESNE,2016,4,0
2ND WARD  - DUQUESNE,2016,5,0
2ND WARD  - DUQUESNE,2016,6,0
2ND WARD  - DUQUESNE,2016,7,0
2ND WARD  - DUQUESNE,2016,8,0
2ND WARD  - DUQUESNE,2016,9,0
2ND WARD  - DUQUESNE,2016,10,0
2ND WARD  - DUQUESNE,2016,11,0
2ND WARD  - DUQUESNE,2016,12,0
2ND WARD  - DUQUESNE,2017,1,0
2ND WARD  - DUQUESNE,2017,2,0
2ND WARD  - DUQUESNE,2017,3,0
2ND WARD  - DUQUESNE,2017,4,0
2ND WARD  - DUQUESNE,2017,5,1
2ND WARD  - DUQUESNE,2017,6,1
2ND WARD  - DUQUESNE,2017,7,0
2ND WARD  - DUQUESNE,2017,8,0
2ND WARD  - DUQUESNE,2017,9,0
2ND WARD  - DUQUESNE,2017,10,0
2ND WARD  - DUQUESNE,2017,11,0
2ND WARD  - DUQUESNE,2017,12,0
2ND WARD  - DUQUESNE,2018,1,0
2ND WARD  - DUQUESNE,2018,2,0
2ND WARD  - DUQUESNE,2018,3,0
2ND WARD  - DUQUESNE,2018,4,0
2ND WARD  - DUQUESNE,2018,5,0
2ND WARD  - DUQUESNE,2018,6,2
2ND WARD  - DUQUESNE,2018,7,2
2ND WARD  - DUQUESNE,2018,8,0
2ND WARD  - DUQUESNE,2018,9,1
2ND WARD  - DUQUESNE,2018,10,0
2ND WARD  - DUQUESNE,2018,11,1
2ND WARD  - DUQUESNE,2018,12,0
2ND WARD  - DUQUESNE,2019,1,0
2ND WARD  - DUQUESNE,2019,2,0
2ND WARD  - DUQUESNE,2019,3,0
2ND WARD  - DUQUESNE,2019,4,0
2ND WARD  - DUQUESNE,2019,5,2
2ND WARD  - DUQUESNE,2019,6,0
2ND WARD  - DUQUESNE,2019,7,1
2ND WARD  - DUQUESNE,2019,8,0
2ND WARD  - DUQUESNE,2019,9,0
2ND WARD  - DUQUESNE,2019,10,0
2ND WARD  - DUQUESNE,2019,11,0
2ND WARD  - DUQUESNE,2019,12,1
2ND WARD  - DUQUESNE,2020,1,2
2ND WARD  - DUQUESNE,2020,2,2
2ND WARD  - DUQUESNE,2020,3,0
2ND WARD  - DUQUESNE,2020,4,0
2ND WARD  - DUQUESNE,2020,5,0
2ND WARD  - DUQUESNE,2020,6,0
2ND WARD  - DUQUESNE,2020,7,1
2ND WARD  - DUQUESNE,2020,8,0
2ND WARD  - DUQUESNE,2020,9,0
2ND WARD  - DUQUESNE,2020,10,0
2ND WARD  - DUQUESNE,2020,11,0
2ND WARD  - DUQUESNE,2020,12,1
2ND WARD  - DUQUESNE,2021,1,0
2ND WARD  - DUQUESNE,2021,2,0
2ND WARD  - DUQUESNE,2021,3,1
2ND WARD  - DUQUESNE,2021,4,1
2ND WARD  - DUQUESNE,2021,5,0
2ND WARD  - DUQUESNE,2021,6,1
2ND WARD  - DUQUESNE,2021,7,0
2ND WARD  - DUQUESNE,2021,8,0
2ND WARD  - DUQUESNE,2021,9,0
2ND WARD  - DUQUESNE,2021,10,0
2ND WARD  - DUQUESNE,2021,11,1
2ND WARD  - DUQUESNE,2021,12,1
2ND WARD  - DUQUESNE,2022,1,2
2ND WARD  - DUQUESNE,2022,2,0
2ND WARD  - DUQUESNE,2022,3,0
2ND WARD  - DUQUESNE,2022,4,0
2ND WARD  - DUQUESNE,2022,5,1
2ND WARD  - DUQUESNE,2022,6,0
2ND WARD  - DUQUESNE,2022,7,1
2ND WARD  - DUQUESNE,2022,8,0
2ND WARD  - DUQUESNE,2022,9,2
2ND WARD  - DUQUESNE,2022,10,0
2ND WARD  - DUQUESNE,2022,11,0
2ND WARD  - DUQUESNE,2022,12,0
2ND WARD  - DUQUESNE,2023,1,1
2ND WARD  - DUQUESNE,2023,2,0
2ND WARD  - DUQUESNE,2023,3,1
2ND WARD  - DUQUESNE,2023,4,0
2ND WARD  - DUQUESNE,2023,5,2
2ND WARD  - DUQUESNE,2023,6,1
2ND WARD  - DUQUESNE,2023,7,0
2ND WARD  - DUQUESNE,2023,8,0
2ND WARD  - DUQUESNE,2023,9,0
2ND WARD  - DUQUESNE,2023,10,0
2ND WARD  - DUQUESNE,2023,11,1
2ND WARD  - DUQUESNE,2023,12,2
2ND WARD  - DUQUESNE,2024,1,0
2ND WARD  - DUQUESNE,2024,2,1
2ND WARD  - DUQUESNE,2024,3,0
2ND WARD  - DUQUESNE,2024,4,0
2ND WARD  - DUQUESNE,2024,5,2
2ND WARD  - DUQUESNE,2024,6,0
2ND WARD  - DUQUESNE,2024,7,0
2ND WARD  - DUQUESNE,2024,8,1
2ND WARD  - DUQUESNE,2024,9,0
2ND WARD  - DUQUESNE,2024,10,0
2ND WARD  - DUQUESNE,2024,11,0
2ND WARD  - DUQUESNE,2024,12,0
2ND WARD  - DUQUESNE,2025,1,0
2ND WARD  - DUQUESNE,2025,2,0
2ND WARD  - DUQUESNE,2025,3,0
2ND WARD  - DUQUESNE,2025,4,2
2ND WARD  - DUQUESNE,2025,5,1
2ND WARD  - DUQUESNE,2025,6,0
2ND WARD  - DUQUESNE,2025,7,0
2ND WARD  - DUQUESNE,2025,8,0
2ND WARD  - DUQUESNE,2025,9,0
2ND WARD  - DUQUESNE,2025,10,0
2ND WARD  - DUQUESNE,2025,11,0
2ND WARD  - DUQUESNE,2025,12,0
2ND WARD - CLAIRTON,2012,1,3
2ND WARD - CLAIRTON,2012,2,7
2ND WARD - CLAIRTON,2012,3,3
2ND WARD - CLAIRTON,2012,4,4
2ND WARD - CLAIRTON,2012,5,9
2ND WARD - CLAIRTON,2012,6,3
2ND WARD - CLAIRTON,2012,7,4
2ND WARD - CLAIRTON,2012,8,5
2ND WARD - CLAIRTON,2012,9,3
2ND WARD - CLAIRTON,2012,10,1
2ND WARD - CLAIRTON,2012,11,0
2ND WARD - CLAIRTON,2012,12,3
2ND WARD - CLAIRTON,2013,1,2
2ND WARD - CLAIRTON,2013,2,1
2ND WARD - CLAIRTON,2013,3,1
2ND WARD - CLAIRTON,2013,4,0
2ND WARD - CLAIRTON,2013,5,1
2ND WARD - CLAIRTON,2013,6,1
2ND WARD - CLAIRTON,2013,7,1
2ND WARD - CLAIRTON,2013,8,2
2ND WARD - CLAIRTON,2013,9,5
2ND WARD - CLAIRTON,2013,10,1
2ND WARD - CLAIRTON,2013,11,1
2ND WARD - CLAIRTON,2013,12,3
2ND WARD - CLAIRTON,2014,1,0
2ND WARD - CLAIRTON,2014,2,0
2ND WARD - CLAIRTON,2014,3,0
2ND WARD - CLAIRTON,2014,4,0
2ND WARD - CLAIRTON,2014,5,0
2ND WARD - CLAIRTON,2014,6,1
2ND WARD - CLAIRTON,2014,7,1
2ND WARD - CLAIRTON,2014,8,0
2ND WARD - CLAIRTON,2014,9,1
2ND WARD - CLAIRTON,2014,10,2
2ND WARD - CLAIRTON,2014,11,1
2ND WARD - CLAIRTON,2014,12,1
2ND WARD - CLAIRTON,2015,1,0
2ND WARD - CLAIRTON,2015,2,0
2ND WARD - CLAIRTON,2015,3,0
2ND WARD - CLAIRTON,2015,4,1
2ND WARD - CLAIRTON,2015,5,1
2ND WARD - CLAIRTON,2015,6,0
2ND WARD - CLAIRTON,2015,7,0
2ND WARD - CLAIRTON,2015,8,0
2ND WARD - CLAIRTON,2015,9,0
2ND WARD - CLAIRTON,2015,10,0
2ND WARD - CLAIRTON,2015,11,0
2ND WARD - CLAIRTON,2015,12,0
2ND WARD - CLAIRTON,2016,1,0
2ND WARD - CLAIRTON,2016,2,0
2ND WARD - CLAIRTON,2016,3,0
2ND WARD - CLAIRTON,2016,4,3
2ND WARD - CLAIRTON,2016,5,3
2ND WARD - CLAIRTON,2016,6,2
2ND WARD - CLAIRTON,2016,7,1
2ND WARD - CLAIRTON,2016,8,2
2ND WARD - CLAIRTON,2016,9,2
2ND WARD - CLAIRTON,2016,10,1
2ND WARD - CLAIRTON,2016,11,1
2ND WARD - CLAIRTON,2016,12,2
2ND WARD - CLAIRTON,2017,1,0
2ND WARD - CLAIRTON,2017,2,1
2ND WARD - CLAIRTON,2017,3,2
2ND WARD - CLAIRTON,2017,4,4
2ND WARD - CLAIRTON,2017,5,4
2ND WARD - CLAIRTON,2017,6,1
2ND WARD - CLAIRTON,2017,7,0
2ND WARD - CLAIRTON,2017,8,0
2ND WARD - CLAIRTON,2017,9,1
2ND WARD - CLAIRTON,2017,10,1
2ND WARD - CLAIRTON,2017,11,0
2ND WARD - CLAIRTON,2017,12,0
2ND WARD - CLAIRTON,2018,1,0
2ND WARD - CLAIRTON,2018,2,1
2ND WARD - CLAIRTON,2018,3,0
2ND WARD - CLAIRTON,2018,4,1
2ND WARD - CLAIRTON,2018,5,2
2ND WARD - CLAIRTON,2018,6,2
2ND WARD - CLAIRTON,2018,7,5
2ND WARD - CLAIRTON,2018,8,6
2ND WARD - CLAIRTON,2018,9,1
2ND WARD - CLAIRTON,2018,10,4
2ND WARD - CLAIRTON,2018,11,2
2ND WARD - CLAIRTON,2018,12,0
2ND WARD - CLAIRTON,2019,1,1
2ND WARD - CLAIRTON,2019,2,0
2ND WARD - CLAIRTON,2019,3,2
2ND WARD - CLAIRTON,2019,4,1
2ND WARD - CLAIRTON,2019,5,1
2ND WARD - CLAIRTON,2019,6,0
2ND WARD - CLAIRTON,2019,7,1
2ND WARD - CLAIRTON,2019,8,3
2ND WARD - CLAIRTON,2019,9,2
2ND WARD - CLAIRTON,2019,10,4
2ND WARD - CLAIRTON,2019,11,1
2ND WARD - CLAIRTON,2019,12,2
2ND WARD - CLAIRTON,2020,1,1
2ND WARD - CLAIRTON,2020,2,3
2ND WARD - CLAIRTON,2020,3,0
2ND WARD - CLAIRTON,2020,4,1
2ND WARD - CLAIRTON,2020,5,0
2ND WARD - CLAIRTON,2020,6,2
2ND WARD - CLAIRTON,2020,7,0
2ND WARD - CLAIRTON,2020,8,5
2ND WARD - CLAIRTON,2020,9,5
2ND WARD - CLAIRTON,2020,10,6
2ND WARD - CLAIRTON,2020,11,2
2ND WARD - CLAIRTON,2020,12,3
2ND WARD - CLAIRTON,2021,1,1
2ND WARD - CLAIRTON,2021,2,2
2ND WARD - CLAIRTON,2021,3,2
2ND WARD - CLAIRTON,2021,4,0
2ND WARD - CLAIRTON,2021,5,0
2ND WARD - CLAIRTON,2021,6,1
2ND WARD - CLAIRTON,2021,7,2
2ND WARD - CLAIRTON,2021,8,6
2ND WARD - CLAIRTON,2021,9,2
2ND WARD - CLAIRTON,2021,10,5
2ND WARD - CLAIRTON,2021,11,4
2ND WARD - CLAIRTON,2021,12,0
2ND WARD - CLAIRTON,2022,1,4
2ND WARD - CLAIRTON,2022,2,1
2ND WARD - CLAIRTON,2022,3,2
2ND WARD - CLAIRTON,2022,4,3
2ND WARD - CLAIRTON,2022,5,2
2ND WARD - CLAIRTON,2022,6,1
2ND WARD - CLAIRTON,2022,7,2
2ND WARD - CLAIRTON,2022,8,2
2ND WARD - CLAIRTON,2022,9,4
2ND WARD - CLAIRTON,2022,10,4
2ND WARD - CLAIRTON,2022,11,4
2ND WARD - CLAIRTON,2022,12,5
2ND WARD - CLAIRTON,2023,1,2
2ND WARD - CLAIRTON,2023,2,2
2ND WARD - CLAIRTON,2023,3,3
2ND WARD - CLAIRTON,2023,4,1
2ND WARD - CLAIRTON,2023,5,5
2ND WARD - CLAIRTON,2023,6,5
2ND WARD - CLAIRTON,2023,7,1
2ND WARD - CLAIRTON,2023,8,4
2ND WARD - CLAIRTON,2023,9,1
2ND WARD - CLAIRTON,2023,10,3
2ND WARD - CLAIRTON,2023,11,2
2ND WARD - CLAIRTON,2023,12,4
2ND WARD - CLAIRTON,2024,1,1
2ND WARD - CLAIRTON,2024,2,2
2ND WARD - CLAIRTON,2024,3,2
2ND WARD - CLAIRTON,2024,4,1
2ND WARD - CLAIRTON,2024,5,1
2ND WARD - CLAIRTON,2024,6,5
2ND WARD - CLAIRTON,2024,7,1
2ND WARD - CLAIRTON,2024,8,5
2ND WARD - CLAIRTON,2024,9,5
2ND WARD - CLAIRTON,2024,10,4
2ND WARD - CLAIRTON,2024,11,1
2ND WARD - CLAIRTON,2024,12,0
2ND WARD - CLAIRTON,2025,1,1
2ND WARD - CLAIRTON,2025,2,1
2ND WARD - CLAIRTON,2025,3,1
2ND WARD - CLAIRTON,2025,4,7
2ND WARD - CLAIRTON,2025,5,5
2ND WARD - CLAIRTON,2025,6,0
2ND WARD - CLAIRTON,2025,7,0
2ND WARD - CLAIRTON,2025,8,0
2ND WARD - CLAIRTON,2025,9,0
2ND WARD - CLAIRTON,2025,10,0
2ND WARD - CLAIRTON,2025,11,0
2ND WARD - CLAIRTON,2025,12,0
2ND WARD - MCKEESPORT,2012,1,0
2ND WARD - MCKEESPORT,2012,2,0
2ND WARD - MCKEESPORT,2012,3,0
2ND WARD - MCKEESPORT,2012,4,0
2ND WARD - MCKEESPORT,2012,5,0
2ND WARD - MCKEESPORT,2012,6,0
2ND WARD - MCKEESPORT,2012,7,0
2ND WARD - MCKEESPORT,2012,8,0
2ND WARD - MCKEESPORT,2012,9,0
2ND WARD - MCKEESPORT,2012,10,0
2ND WARD - MCKEESPORT,2012,11,0
2ND WARD - MCKEESPORT,2012,12,0
2ND WARD - MCKEESPORT,2013,1,0
2ND WARD - MCKEESPORT,2013,2,0
2ND WARD - MCKEESPORT,2013,3,0
2ND WARD - MCKEESPORT,2013,4,0
2ND WARD - MCKEESPORT,2013,5,0
2ND WARD - MCKEESPORT,2013,6,0
2ND WARD - MCKEESPORT,2013,7,0
2ND WARD - MCKEESPORT,2013,8,0
2ND WARD - MCKEESPORT,2013,9,0
2ND WARD - MCKEESPORT,2013,10,0
2ND WARD - MCKEESPORT,2013,11,0
2ND WARD - MCKEESPORT,2013,12,0
2ND WARD - MCKEESPORT,2014,1,0
2ND WARD - MCKEESPORT,2014,2,0
2ND WARD - MCKEESPORT,2014,3,0
2ND WARD - MCKEESPORT,2014,4,0
2ND WARD - MCKEESPORT,2014,5,0
2ND WARD - MCKEESPORT,2014,6,0
