USEDESC,MUNIDESC,SALE_YEAR,SALE_MONTH,avg_ppsf,median_ppsf,sale_count
TWO FAMILY,BELLEVUE,2021,4,53.55612682090831,53.55612682090831,1
TWO FAMILY,BELLEVUE,2021,5,72.45790732943904,72.45790732943904,2
TWO FAMILY,BELLEVUE,2021,10,96.045197740113,96.045197740113,1
TWO FAMILY,BELLEVUE,2021,11,139.2156862745098,139.2156862745098,1
TWO FAMILY,BELLEVUE,2021,12,93.07262569832402,93.07262569832402,1
TWO FAMILY,BELLEVUE,2022,1,110.0,110.0,1
TWO FAMILY,BELLEVUE,2022,4,77.27501256913021,77.27501256913021,1
TWO FAMILY,BELLEVUE,2022,6,84.2983193277311,84.2983193277311,2
TWO FAMILY,BELLEVUE,2022,7,125.30833333333334,125.30833333333334,1
TWO FAMILY,BELLEVUE,2022,8,49.079754601226995,49.079754601226995,1
TWO FAMILY,BELLEVUE,2022,10,141.97530864197532,141.97530864197532,1
TWO FAMILY,BELLEVUE,2022,12,77.07622949081542,77.86489596923218,4
TWO FAMILY,BELLEVUE,2023,2,85.03858024691358,85.03858024691358,1
TWO FAMILY,BELLEVUE,2023,3,88.96797153024912,88.96797153024912,1
TWO FAMILY,BELLEVUE,2023,6,73.85120350109409,73.85120350109409,1
TWO FAMILY,BELLEVUE,2023,8,111.6771159874608,111.6771159874608,1
TWO FAMILY,BELLEVUE,2023,9,121.49532710280374,121.49532710280374,1
TWO FAMILY,BELLEVUE,2023,11,88.98835941930571,88.98835941930571,2
TWO FAMILY,BELLEVUE,2024,1,144.39140811455846,144.39140811455846,1
TWO FAMILY,BELLEVUE,2024,2,126.23762376237624,126.23762376237624,1
TWO FAMILY,BELLEVUE,2024,3,108.07626392459298,108.07626392459298,1
TWO FAMILY,BELLEVUE,2024,7,136.21922160444797,136.21922160444797,1
TWO FAMILY,BELLEVUE,2024,10,135.41666666666666,135.41666666666666,1
TWO FAMILY,BELLEVUE,2024,11,118.6367558239862,118.6367558239862,1
TWO FAMILY,BELLEVUE,2025,4,127.14737793851718,127.14737793851718,2
TWO FAMILY,BELLEVUE,2025,5,78.125,78.125,1
TWO FAMILY,BEN AVON,2012,2,14.100268576544314,14.100268576544314,1
TWO FAMILY,BEN AVON,2012,3,74.66260339573357,74.66260339573357,1
TWO FAMILY,BEN AVON,2013,2,59.006211180124225,59.006211180124225,1
TWO FAMILY,BEN AVON,2013,5,52.77777777777778,52.77777777777778,1
TWO FAMILY,BEN AVON,2017,1,21.73913043478261,21.73913043478261,1
TWO FAMILY,BEN AVON,2018,9,103.13121272365804,103.13121272365804,1
TWO FAMILY,BEN AVON,2019,3,92.60033444816054,92.60033444816054,1
TWO FAMILY,BEN AVON,2019,6,123.03664921465968,123.03664921465968,1
TWO FAMILY,BEN AVON,2020,10,139.68602811598845,139.68602811598845,2
TWO FAMILY,BEN AVON,2022,1,102.3972602739726,102.3972602739726,1
TWO FAMILY,BEN AVON,2023,3,139.96138996138995,139.96138996138995,1
TWO FAMILY,BEN AVON,2023,5,125.7459505541347,125.7459505541347,1
TWO FAMILY,BEN AVON,2024,4,152.03125,152.03125,1
TWO FAMILY,BEN AVON,2024,5,153.4526854219949,153.4526854219949,1
TWO FAMILY,BEN AVON,2024,6,98.94091415830546,98.94091415830546,1
TWO FAMILY,BETHEL PARK,2013,3,35.8974358974359,35.8974358974359,1
TWO FAMILY,BETHEL PARK,2014,8,42.689732142857146,42.689732142857146,1
TWO FAMILY,BETHEL PARK,2015,1,44.955044955044954,44.955044955044954,1
TWO FAMILY,BETHEL PARK,2016,5,46.19349005424955,46.19349005424955,1
TWO FAMILY,BETHEL PARK,2017,11,43.76930998970134,43.76930998970134,1
TWO FAMILY,BETHEL PARK,2021,10,43.65079365079365,43.65079365079365,1
TWO FAMILY,BETHEL PARK,2021,11,26.85546875,26.85546875,1
TWO FAMILY,BETHEL PARK,2021,12,83.99209486166008,83.99209486166008,1
TWO FAMILY,BETHEL PARK,2023,10,121.65178571428572,121.65178571428572,1
TWO FAMILY,BETHEL PARK,2023,12,114.70281543274244,114.70281543274244,1
TWO FAMILY,BETHEL PARK,2025,3,71.42857142857143,71.42857142857143,1
TWO FAMILY,BLAWNOX,2012,11,50.13192612137203,50.13192612137203,1
TWO FAMILY,BLAWNOX,2013,6,57.67012687427912,57.67012687427912,1
TWO FAMILY,BLAWNOX,2016,1,53.62003266194883,53.62003266194883,1
TWO FAMILY,BLAWNOX,2018,7,51.51983513652756,51.51983513652756,1
TWO FAMILY,BLAWNOX,2021,7,167.66467065868264,167.66467065868264,1
TWO FAMILY,BLAWNOX,2023,1,74.97116493656286,74.97116493656286,1
TWO FAMILY,BLAWNOX,2024,9,222.0496894409938,222.0496894409938,1
TWO FAMILY,BRACKENRIDGE,2012,2,11.904761904761903,11.904761904761903,1
TWO FAMILY,BRACKENRIDGE,2012,4,5.555555555555555,5.555555555555555,1
TWO FAMILY,BRACKENRIDGE,2012,7,26.187150837988828,26.187150837988828,1
TWO FAMILY,BRACKENRIDGE,2015,8,73.02989130434783,73.02989130434783,1
TWO FAMILY,BRACKENRIDGE,2020,7,36.28177966101695,36.28177966101695,1
TWO FAMILY,BRACKENRIDGE,2021,4,40.85195530726257,40.85195530726257,1
TWO FAMILY,BRACKENRIDGE,2021,7,32.857142857142854,32.857142857142854,1
TWO FAMILY,BRACKENRIDGE,2023,6,54.112554112554115,54.112554112554115,1
TWO FAMILY,BRADDOCK,2020,2,9.417808219178085,9.417808219178085,1
TWO FAMILY,BRADDOCK,2023,12,13.0718954248366,13.0718954248366,1
TWO FAMILY,BRADDOCK HILLS,2012,12,46.23724489795919,46.23724489795919,1
TWO FAMILY,BRENTWOOD,2012,4,29.895104895104897,29.895104895104897,1
TWO FAMILY,BRENTWOOD,2012,5,48.048048048048045,48.048048048048045,1
TWO FAMILY,BRENTWOOD,2012,6,24.653360454275784,24.653360454275784,2
TWO FAMILY,BRENTWOOD,2012,7,45.06385068762279,45.06385068762279,1
TWO FAMILY,BRENTWOOD,2012,9,46.777546777546775,46.777546777546775,1
TWO FAMILY,BRENTWOOD,2012,12,33.14393939393939,33.14393939393939,1
TWO FAMILY,BRENTWOOD,2013,5,44.913419913419915,44.913419913419915,1
TWO FAMILY,BRENTWOOD,2013,6,55.31816732501113,59.15637860082305,3
TWO FAMILY,BRENTWOOD,2016,6,40.92510280599903,40.92510280599903,2
TWO FAMILY,BRENTWOOD,2016,8,65.78947368421052,65.78947368421052,2
TWO FAMILY,BRENTWOOD,2016,10,43.65079365079365,43.65079365079365,1
TWO FAMILY,BRENTWOOD,2017,8,49.65714285714286,49.65714285714286,1
TWO FAMILY,BRENTWOOD,2018,5,73.2421875,73.2421875,1
TWO FAMILY,BRENTWOOD,2018,8,65.625,65.625,1
TWO FAMILY,BRENTWOOD,2018,12,46.90767851807589,46.90767851807589,1
TWO FAMILY,BRENTWOOD,2019,3,38.46153846153846,38.46153846153846,1
TWO FAMILY,BRENTWOOD,2019,7,58.47953216374269,58.47953216374269,1
TWO FAMILY,BRENTWOOD,2019,10,43.37899543378995,43.37899543378995,1
TWO FAMILY,BRENTWOOD,2020,1,75.70707070707071,75.70707070707071,1
TWO FAMILY,BRENTWOOD,2020,4,71.68458781362007,71.68458781362007,1
TWO FAMILY,BRENTWOOD,2020,8,78.62936969304755,78.62936969304755,2
TWO FAMILY,BRENTWOOD,2020,10,63.37412587412587,63.37412587412587,1
TWO FAMILY,BRENTWOOD,2020,11,76.5696784073507,76.5696784073507,1
TWO FAMILY,BRENTWOOD,2020,12,66.93198263386397,66.93198263386397,1
TWO FAMILY,BRENTWOOD,2021,2,66.36002675873365,66.36002675873365,2
TWO FAMILY,BRENTWOOD,2021,3,60.756972111553786,60.756972111553786,1
TWO FAMILY,BRENTWOOD,2021,4,44.04510218463707,44.04510218463707,1
TWO FAMILY,BRENTWOOD,2021,5,79.32692307692308,79.32692307692308,1
TWO FAMILY,BRENTWOOD,2021,7,124.62908011869436,124.62908011869436,1
TWO FAMILY,BRENTWOOD,2021,8,68.43422022725302,71.72131147540983,3
TWO FAMILY,BRENTWOOD,2021,9,68.55022831050228,68.55022831050228,1
TWO FAMILY,BRENTWOOD,2021,10,46.88965301656768,46.88965301656768,1
TWO FAMILY,BRENTWOOD,2021,11,44.010889292196005,44.010889292196005,1
TWO FAMILY,BRENTWOOD,2021,12,36.18421052631579,36.18421052631579,1
TWO FAMILY,BRENTWOOD,2022,1,74.38145158051171,74.38145158051171,2
TWO FAMILY,BRENTWOOD,2022,3,77.38935742734223,78.55191256830601,3
TWO FAMILY,BRENTWOOD,2022,4,123.29531171442937,123.29531171442937,2
TWO FAMILY,BRENTWOOD,2022,5,109.87279307494718,111.26373626373626,3
TWO FAMILY,BRENTWOOD,2022,6,140.20771513353117,140.20771513353117,1
TWO FAMILY,BRENTWOOD,2022,8,85.65762350791996,85.21830824032973,4
TWO FAMILY,BRENTWOOD,2023,1,109.27123912560805,109.27123912560805,2
TWO FAMILY,BRENTWOOD,2023,3,95.20031733439112,95.20031733439112,1
TWO FAMILY,BRENTWOOD,2023,5,66.3265306122449,66.3265306122449,1
TWO FAMILY,BRENTWOOD,2023,6,68.98584905660377,68.98584905660377,1
TWO FAMILY,BRENTWOOD,2023,7,113.15789473684212,113.15789473684212,1
TWO FAMILY,BRENTWOOD,2023,8,107.58196721311477,107.58196721311477,1
TWO FAMILY,BRENTWOOD,2023,12,153.5,153.5,1
TWO FAMILY,BRENTWOOD,2024,2,70.2247191011236,70.2247191011236,1
TWO FAMILY,BRENTWOOD,2024,3,113.63636363636364,113.63636363636364,1
TWO FAMILY,BRENTWOOD,2024,6,97.22722362261432,97.22722362261432,1
TWO FAMILY,BRENTWOOD,2024,7,120.13729977116704,120.13729977116704,1
TWO FAMILY,BRENTWOOD,2024,8,84.61155378486056,84.61155378486056,1
TWO FAMILY,BRENTWOOD,2024,9,102.1271551724138,102.1271551724138,2
TWO FAMILY,BRENTWOOD,2024,12,92.8030303030303,92.8030303030303,1
TWO FAMILY,BRENTWOOD,2025,5,104.3956043956044,104.3956043956044,1
TWO FAMILY,BRIDGEVILLE,2013,2,46.79284963196635,46.79284963196635,1
TWO FAMILY,BRIDGEVILLE,2013,12,48.07692307692308,48.07692307692308,1
TWO FAMILY,BRIDGEVILLE,2016,7,56.80373039423485,56.80373039423485,1
TWO FAMILY,BRIDGEVILLE,2018,8,73.1264637002342,73.1264637002342,1
TWO FAMILY,BRIDGEVILLE,2020,10,80.65445822971323,80.65445822971323,2
TWO FAMILY,BRIDGEVILLE,2021,12,73.52941176470588,73.52941176470588,1
TWO FAMILY,BRIDGEVILLE,2022,11,152.01822916666666,152.01822916666666,1
TWO FAMILY,BRIDGEVILLE,2022,12,96.045197740113,96.045197740113,1
TWO FAMILY,BRIDGEVILLE,2025,1,94.08074195308238,94.08074195308238,1
TWO FAMILY,BRIDGEVILLE,2025,5,116.66666666666669,116.66666666666669,1
TWO FAMILY,CARNEGIE,2012,9,12.44918699186992,12.44918699186992,1
TWO FAMILY,CARNEGIE,2013,2,34.258492129246065,34.258492129246065,1
TWO FAMILY,CARNEGIE,2013,9,44.481054365733115,44.481054365733115,1
TWO FAMILY,CARNEGIE,2013,12,41.289023162134946,41.289023162134946,1
TWO FAMILY,CARNEGIE,2014,5,45.97701149425287,45.97701149425287,1
TWO FAMILY,CARNEGIE,2014,10,44.10569105691057,44.10569105691057,1
TWO FAMILY,CARNEGIE,2015,5,30.781758957654723,30.781758957654723,1
TWO FAMILY,CARNEGIE,2015,9,23.017408123791103,23.017408123791103,1
TWO FAMILY,CARNEGIE,2016,1,34.705882352941174,34.705882352941174,1
TWO FAMILY,CARNEGIE,2016,6,45.83651642475172,45.83651642475172,1
TWO FAMILY,CARNEGIE,2016,10,85.80423583285632,85.80423583285632,1
TWO FAMILY,CARNEGIE,2017,2,42.30769230769231,42.30769230769231,1
TWO FAMILY,CARNEGIE,2017,6,44.921875,44.921875,1
TWO FAMILY,CARNEGIE,2017,7,61.98347107438016,61.98347107438016,1
TWO FAMILY,CARNEGIE,2017,11,68.14641744548287,68.14641744548287,1
TWO FAMILY,CARNEGIE,2018,6,61.342592592592595,61.342592592592595,1
TWO FAMILY,CARNEGIE,2018,7,12.93103448275862,12.93103448275862,1
TWO FAMILY,CARNEGIE,2018,8,59.42028985507246,59.42028985507246,1
TWO FAMILY,CARNEGIE,2019,1,117.6470588235294,117.6470588235294,1
TWO FAMILY,CARNEGIE,2019,3,42.007944602284226,46.47911051212938,3
TWO FAMILY,CARNEGIE,2019,6,58.8235294117647,58.8235294117647,1
TWO FAMILY,CARNEGIE,2020,3,68.77022653721683,68.77022653721683,1
TWO FAMILY,CARNEGIE,2020,7,77.61648936170212,77.61648936170212,1
TWO FAMILY,CARNEGIE,2020,12,62.931943037962185,53.12292358803987,3
TWO FAMILY,CARNEGIE,2021,3,51.88031882029763,51.88031882029763,2
TWO FAMILY,CARNEGIE,2021,6,108.77447425670776,108.77447425670776,1
TWO FAMILY,CARNEGIE,2021,7,74.8502994011976,74.8502994011976,1
TWO FAMILY,CARNEGIE,2021,10,66.39194139194139,66.39194139194139,1
TWO FAMILY,CARNEGIE,2021,11,111.61991986262164,111.61991986262164,1
TWO FAMILY,CARNEGIE,2021,12,71.87824977629447,71.87824977629447,2
TWO FAMILY,CARNEGIE,2022,1,84.17508417508418,84.17508417508418,1
TWO FAMILY,CARNEGIE,2022,2,105.67129629629628,105.67129629629628,1
TWO FAMILY,CARNEGIE,2022,4,59.78260869565217,59.78260869565217,1
TWO FAMILY,CARNEGIE,2022,5,95.89919160231659,95.89919160231659,2
TWO FAMILY,CARNEGIE,2022,11,82.83730158730158,82.83730158730158,1
TWO FAMILY,CARNEGIE,2022,12,95.92795614722004,95.92795614722004,1
TWO FAMILY,CARNEGIE,2023,8,104.16666666666669,104.16666666666669,1
TWO FAMILY,CARNEGIE,2024,3,83.61204013377926,83.61204013377926,1
TWO FAMILY,CARNEGIE,2024,5,52.01238390092879,52.01238390092879,1
TWO FAMILY,CARNEGIE,2024,12,104.16666666666669,104.16666666666669,1
TWO FAMILY,CARNEGIE,2025,3,93.43434343434345,93.43434343434345,1
TWO FAMILY,CASTLE SHANNON,2013,5,63.333333333333336,63.333333333333336,1
TWO FAMILY,CASTLE SHANNON,2016,8,69.66346153846153,69.66346153846153,1
TWO FAMILY,CASTLE SHANNON,2017,1,75.89285714285714,75.89285714285714,1
TWO FAMILY,CASTLE SHANNON,2017,5,82.23684210526316,82.23684210526316,1
TWO FAMILY,CASTLE SHANNON,2017,12,33.01354401805869,33.01354401805869,1
TWO FAMILY,CASTLE SHANNON,2020,7,94.7945205479452,94.7945205479452,1
TWO FAMILY,CASTLE SHANNON,2020,8,96.83388157894736,96.83388157894736,1
TWO FAMILY,CASTLE SHANNON,2020,9,84.13461538461539,84.13461538461539,1
TWO FAMILY,CASTLE SHANNON,2020,12,103.18282753515912,103.18282753515912,1
TWO FAMILY,CASTLE SHANNON,2021,4,128.099173553719,128.099173553719,1
TWO FAMILY,CASTLE SHANNON,2021,10,75.33112582781457,75.33112582781457,1
TWO FAMILY,CASTLE SHANNON,2021,12,115.625,115.625,1
TWO FAMILY,CASTLE SHANNON,2022,6,138.8310185185185,138.8310185185185,1
TWO FAMILY,CASTLE SHANNON,2022,8,88.8983348968105,88.8983348968105,2
TWO FAMILY,CASTLE SHANNON,2022,10,129.0612154904956,129.0612154904956,2
TWO FAMILY,CASTLE SHANNON,2022,11,89.11819887429644,89.11819887429644,1
TWO FAMILY,CASTLE SHANNON,2023,2,110.77586206896552,110.77586206896552,1
TWO FAMILY,CASTLE SHANNON,2023,5,99.03846153846152,99.03846153846152,1
TWO FAMILY,CASTLE SHANNON,2023,6,60.72874493927125,60.72874493927125,1
TWO FAMILY,CASTLE SHANNON,2023,11,133.05736250739207,133.05736250739207,1
TWO FAMILY,CASTLE SHANNON,2025,4,80.91787439613526,80.91787439613526,1
TWO FAMILY,CASTLE SHANNON,2025,5,138.39285714285714,138.39285714285714,1
TWO FAMILY,CHALFANT,2025,5,113.30665332666334,113.30665332666334,1
TWO FAMILY,CHESWICK,2014,5,48.680083638264506,48.680083638264506,1
TWO FAMILY,CHESWICK,2014,7,48.06687565308255,48.06687565308255,1
TWO FAMILY,CHESWICK,2022,6,67.21311475409836,67.21311475409836,1
TWO FAMILY,CHESWICK,2023,8,42.31311706629055,42.31311706629055,1
TWO FAMILY,COLLIER,2020,1,37.04202586206897,37.04202586206897,1
TWO FAMILY,COLLIER,2020,7,41.85267857142857,41.85267857142857,1
TWO FAMILY,CORAOPOLIS,2012,5,17.88843204607751,17.88843204607751,2
TWO FAMILY,CORAOPOLIS,2012,6,27.303754266211605,27.303754266211605,1
TWO FAMILY,CORAOPOLIS,2012,7,28.170955882352942,28.170955882352942,2
TWO FAMILY,CORAOPOLIS,2012,10,38.730751283247784,38.730751283247784,1
TWO FAMILY,CORAOPOLIS,2012,11,34.685154632505174,34.685154632505174,2
TWO FAMILY,CORAOPOLIS,2013,11,77.5609756097561,77.5609756097561,1
TWO FAMILY,CORAOPOLIS,2014,3,34.19972640218878,34.19972640218878,1
TWO FAMILY,CORAOPOLIS,2014,9,34.386617100371744,34.386617100371744,1
TWO FAMILY,CORAOPOLIS,2014,10,20.32176121930567,20.32176121930567,1
TWO FAMILY,CORAOPOLIS,2017,3,44.955044955044954,44.955044955044954,1
TWO FAMILY,CORAOPOLIS,2021,4,44.44457478005865,44.44457478005865,1
TWO FAMILY,CORAOPOLIS,2021,12,43.82621951219512,43.82621951219512,1
TWO FAMILY,CORAOPOLIS,2022,3,51.90311418685121,51.90311418685121,1
TWO FAMILY,CORAOPOLIS,2022,6,98.97600341867285,98.97600341867285,2
TWO FAMILY,CORAOPOLIS,2022,7,41.05571847507331,41.05571847507331,1
TWO FAMILY,CORAOPOLIS,2023,4,72.0,72.0,1
TWO FAMILY,CORAOPOLIS,2023,6,98.03921568627452,98.03921568627452,1
TWO FAMILY,CORAOPOLIS,2023,8,126.9185360094451,126.9185360094451,1
TWO FAMILY,CORAOPOLIS,2023,9,75.17182130584193,75.17182130584193,1
TWO FAMILY,CORAOPOLIS,2024,1,74.97255521251971,71.57546195244282,4
TWO FAMILY,CORAOPOLIS,2024,3,95.28130671506352,95.28130671506352,1
TWO FAMILY,CORAOPOLIS,2024,7,62.72727272727273,62.72727272727273,1
TWO FAMILY,CRAFTON,2012,3,61.197916666666664,61.197916666666664,1
TWO FAMILY,CRAFTON,2012,6,48.522551276399646,55.257510729613735,3
TWO FAMILY,CRAFTON,2012,7,57.72765246449457,57.72765246449457,2
TWO FAMILY,CRAFTON,2012,8,40.86538461538461,40.86538461538461,1
TWO FAMILY,CRAFTON,2012,10,127.98507462686568,127.98507462686568,1
TWO FAMILY,CRAFTON,2012,12,45.49050632911393,45.49050632911393,1
TWO FAMILY,CRAFTON,2013,1,40.19292604501608,40.19292604501608,1
TWO FAMILY,CRAFTON,2013,4,60.7421875,60.7421875,1
TWO FAMILY,CRAFTON,2013,6,45.07689422355589,45.07689422355589,1
TWO FAMILY,CRAFTON,2013,12,41.06480254439438,41.06480254439438,2
TWO FAMILY,CRAFTON,2014,1,40.923053198406215,40.923053198406215,2
TWO FAMILY,CRAFTON,2016,10,46.71280276816609,46.71280276816609,1
TWO FAMILY,CRAFTON,2017,1,58.94736842105263,58.94736842105263,1
TWO FAMILY,CRAFTON,2017,2,30.100334448160535,30.100334448160535,1
TWO FAMILY,CRAFTON,2017,6,58.0509981770486,58.0509981770486,2
TWO FAMILY,CRAFTON,2018,6,66.91176470588235,66.91176470588235,1
TWO FAMILY,CRAFTON,2018,10,60.546875,60.546875,1
TWO FAMILY,CRAFTON,2019,3,28.94736842105263,28.94736842105263,1
TWO FAMILY,CRAFTON,2020,6,52.46589716684155,52.46589716684155,1
TWO FAMILY,CRAFTON,2020,7,64.66512702078522,64.66512702078522,1
TWO FAMILY,CRAFTON,2020,8,54.27215189873418,54.27215189873418,1
TWO FAMILY,CRAFTON,2020,12,93.28968903436989,93.28968903436989,1
TWO FAMILY,CRAFTON,2021,1,76.28205128205128,76.28205128205128,1
TWO FAMILY,CRAFTON,2021,4,53.30412559328222,53.30412559328222,1
TWO FAMILY,CRAFTON,2021,11,120.52631578947368,120.52631578947368,1
TWO FAMILY,CRAFTON,2021,12,78.72048467274234,78.72048467274234,2
TWO FAMILY,CRAFTON,2022,1,90.25735294117646,90.25735294117646,1
TWO FAMILY,CRAFTON,2022,5,121.82203389830508,121.82203389830508,1
TWO FAMILY,CRAFTON,2022,11,82.60246976592518,82.60246976592518,2
TWO FAMILY,CRAFTON,2022,12,94.5489628557646,94.5489628557646,1
TWO FAMILY,CRAFTON,2023,3,168.47826086956522,168.47826086956522,1
TWO FAMILY,CRAFTON,2023,12,79.90867579908675,79.90867579908675,1
TWO FAMILY,CRAFTON,2024,2,122.32905982905984,122.32905982905984,1
TWO FAMILY,CRAFTON,2024,7,115.45594800420167,115.45594800420167,2
TWO FAMILY,CRAFTON,2025,2,133.41804320203303,133.41804320203303,1
TWO FAMILY,CRESCENT,2012,7,48.894557823129254,48.894557823129254,1
TWO FAMILY,CRESCENT,2021,4,69.21062476618032,69.21062476618032,1
TWO FAMILY,DORMONT,2012,7,49.45054945054945,49.45054945054945,1
TWO FAMILY,DORMONT,2012,9,68.23770491803279,68.23770491803279,1
TWO FAMILY,DORMONT,2012,10,58.035714285714285,58.035714285714285,1
TWO FAMILY,DORMONT,2013,4,40.775510204081634,40.775510204081634,1
TWO FAMILY,DORMONT,2013,9,51.472380128214695,51.472380128214695,2
TWO FAMILY,DORMONT,2013,10,65.84821428571429,65.84821428571429,1
TWO FAMILY,DORMONT,2013,11,59.375,59.375,1
TWO FAMILY,DORMONT,2013,12,47.46772359919858,47.46772359919858,2
TWO FAMILY,DORMONT,2014,2,44.19321685508736,44.19321685508736,1
TWO FAMILY,DORMONT,2014,8,61.87527642636002,61.87527642636002,1
TWO FAMILY,DORMONT,2015,1,74.4279640509006,74.4279640509006,2
TWO FAMILY,DORMONT,2015,9,44.270833333333336,44.270833333333336,1
TWO FAMILY,DORMONT,2015,11,81.19658119658119,81.19658119658119,1
TWO FAMILY,DORMONT,2016,2,64.65838509316771,64.65838509316771,2
TWO FAMILY,DORMONT,2016,8,63.04034582132565,63.04034582132565,1
TWO FAMILY,DORMONT,2016,9,45.05703422053232,45.05703422053232,1
TWO FAMILY,DORMONT,2016,10,86.63366336633663,86.63366336633663,1
TWO FAMILY,DORMONT,2016,12,60.4661586732407,60.4661586732407,1
TWO FAMILY,DORMONT,2017,1,57.57573836988212,57.57573836988212,2
TWO FAMILY,DORMONT,2017,5,55.10204081632653,55.10204081632653,1
TWO FAMILY,DORMONT,2017,6,67.15389173073346,67.15389173073346,2
TWO FAMILY,DORMONT,2017,8,57.78030568023602,57.78030568023602,2
TWO FAMILY,DORMONT,2017,10,95.21484375,95.21484375,1
TWO FAMILY,DORMONT,2017,11,71.9284603421462,71.9284603421462,1
TWO FAMILY,DORMONT,2018,2,72.24280303030304,72.24280303030304,1
TWO FAMILY,DORMONT,2018,7,63.69765791341377,63.69765791341377,1
TWO FAMILY,DORMONT,2018,12,90.68627450980392,90.68627450980392,1
TWO FAMILY,DORMONT,2019,1,88.0,88.0,1
TWO FAMILY,DORMONT,2019,5,54.430244399185334,54.430244399185334,1
TWO FAMILY,DORMONT,2019,7,76.01351351351352,76.01351351351352,1
TWO FAMILY,DORMONT,2020,1,147.6069246435845,147.6069246435845,1
TWO FAMILY,DORMONT,2020,3,86.29191321499013,86.29191321499013,1
TWO FAMILY,DORMONT,2020,7,90.32951652127564,90.66666666666669,3
TWO FAMILY,DORMONT,2020,8,89.851150202977,89.851150202977,1
TWO FAMILY,DORMONT,2020,10,127.2365805168986,127.2365805168986,1
TWO FAMILY,DORMONT,2020,11,100.70532915360502,100.70532915360502,1
TWO FAMILY,DORMONT,2020,12,108.00058609278999,106.83760683760684,3
TWO FAMILY,DORMONT,2021,9,108.30860534124628,108.30860534124628,1
TWO FAMILY,DORMONT,2021,11,113.52657004830918,113.52657004830918,1
TWO FAMILY,DORMONT,2021,12,85.13931888544892,85.13931888544892,1
TWO FAMILY,DORMONT,2022,2,105.08182601205856,105.08182601205856,1
TWO FAMILY,DORMONT,2022,4,147.16220096680573,154.80324074074073,3
TWO FAMILY,DORMONT,2022,5,104.89795918367346,104.89795918367346,1
TWO FAMILY,DORMONT,2022,6,128.54517660384377,127.03453751488686,3
TWO FAMILY,DORMONT,2022,7,108.0230221538614,108.0230221538614,2
TWO FAMILY,DORMONT,2022,11,69.91321118611378,69.91321118611378,1
TWO FAMILY,DORMONT,2022,12,113.96452145214522,113.96452145214522,2
TWO FAMILY,DORMONT,2023,4,122.64150943396228,122.64150943396228,1
TWO FAMILY,DORMONT,2023,5,120.16452991452992,120.16452991452992,1
TWO FAMILY,DORMONT,2023,6,152.08667736757624,152.08667736757624,1
TWO FAMILY,DORMONT,2023,7,143.1818181818182,143.1818181818182,1
TWO FAMILY,DORMONT,2023,9,112.1238425925926,112.1238425925926,1
TWO FAMILY,DORMONT,2024,1,82.07070707070707,82.07070707070707,1
TWO FAMILY,DORMONT,2024,3,156.1276045746514,156.1276045746514,2
TWO FAMILY,DORMONT,2024,5,104.23076923076924,104.23076923076924,1
TWO FAMILY,DORMONT,2024,6,145.83333333333334,145.83333333333334,1
TWO FAMILY,DORMONT,2024,8,176.76767676767676,176.76767676767676,1
TWO FAMILY,DORMONT,2024,10,137.77998032179653,137.77998032179653,2
TWO FAMILY,DORMONT,2024,12,115.06562333129004,121.3187702265372,3
TWO FAMILY,DORMONT,2025,2,134.97652582159623,134.97652582159623,1
TWO FAMILY,DORMONT,2025,3,57.21830985915493,57.21830985915493,1
TWO FAMILY,DORMONT,2025,5,133.5827932602468,133.5827932602468,2
TWO FAMILY,DRAVOSBURG,2012,6,24.57372116349047,24.57372116349047,1
TWO FAMILY,DRAVOSBURG,2016,9,37.94642857142857,37.94642857142857,1
TWO FAMILY,DRAVOSBURG,2021,3,36.9073275862069,36.9073275862069,1
TWO FAMILY,DRAVOSBURG,2021,10,51.72413793103448,51.72413793103448,1
TWO FAMILY,DRAVOSBURG,2023,3,96.19542253521126,96.19542253521126,1
TWO FAMILY,DRAVOSBURG,2023,8,62.171507607192254,62.171507607192254,1
TWO FAMILY,EAST DEER,2013,2,31.48148148148148,31.48148148148148,1
TWO FAMILY,EAST DEER,2017,3,9.08119658119658,9.08119658119658,1
TWO FAMILY,EAST DEER,2020,1,29.27400468384075,29.27400468384075,1
TWO FAMILY,EAST DEER,2021,7,38.095238095238095,38.095238095238095,1
TWO FAMILY,EAST MCKEESPORT,2012,5,23.14814814814815,23.14814814814815,1
TWO FAMILY,EAST MCKEESPORT,2013,2,15.772058823529411,15.772058823529411,1
TWO FAMILY,EAST MCKEESPORT,2016,3,16.43535427319211,16.43535427319211,1
TWO FAMILY,EAST MCKEESPORT,2016,10,17.647058823529413,17.647058823529413,1
TWO FAMILY,EAST MCKEESPORT,2017,11,24.996984318455972,24.996984318455972,1
TWO FAMILY,EAST MCKEESPORT,2019,7,29.72972972972973,29.72972972972973,1
TWO FAMILY,EAST MCKEESPORT,2022,1,45.32163742690059,45.32163742690059,1
TWO FAMILY,EAST MCKEESPORT,2024,9,72.95173961840628,72.95173961840628,1
TWO FAMILY,EAST PITTSBURGH,2015,2,11.904761904761903,11.904761904761903,1
TWO FAMILY,EAST PITTSBURGH,2016,5,17.26726726726727,17.26726726726727,1
TWO FAMILY,EAST PITTSBURGH,2018,2,22.52252252252252,22.52252252252252,1
TWO FAMILY,EAST PITTSBURGH,2020,1,36.83640303358613,36.83640303358613,1
