MUNIDESC,SALE_YEAR,SALE_MONTH,avg_ppsf,median_ppsf,sale_count
6TH WARD - PITTSBURGH,2021,5,214.79920325023713,265.45894378400646,4
6TH WARD - PITTSBURGH,2021,6,191.6762963370568,191.6762963370568,2
6TH WARD - PITTSBURGH,2021,7,244.4577543710935,272.16610549943886,5
6TH WARD - PITTSBURGH,2021,8,277.5149309310288,261.8018036883472,4
6TH WARD - PITTSBURGH,2021,9,340.13605442176873,340.13605442176873,1
6TH WARD - PITTSBURGH,2021,10,221.7761418767259,181.8181818181818,3
6TH WARD - PITTSBURGH,2021,11,223.493140806771,196.07722375509132,4
6TH WARD - PITTSBURGH,2021,12,184.39136100898972,170.8860759493671,5
6TH WARD - PITTSBURGH,2022,1,265.46535201457687,250.0,3
6TH WARD - PITTSBURGH,2022,2,,,0
6TH WARD - PITTSBURGH,2022,3,232.42827129687703,248.29590333084616,8
6TH WARD - PITTSBURGH,2022,4,257.34439498971074,257.34439498971074,2
6TH WARD - PITTSBURGH,2022,5,304.4108813010277,271.8148592489982,4
6TH WARD - PITTSBURGH,2022,6,250.18822256404104,266.19122245601733,4
6TH WARD - PITTSBURGH,2022,7,164.47671110142505,164.47671110142505,2
6TH WARD - PITTSBURGH,2022,8,161.84301381983857,193.01470588235293,3
6TH WARD - PITTSBURGH,2022,9,,,0
6TH WARD - PITTSBURGH,2022,10,224.44444444444449,224.44444444444449,1
6TH WARD - PITTSBURGH,2022,11,150.62893081761007,150.62893081761007,1
6TH WARD - PITTSBURGH,2022,12,59.78260869565217,59.78260869565217,1
6TH WARD - PITTSBURGH,2023,1,,,0
6TH WARD - PITTSBURGH,2023,2,245.58909518553557,245.58909518553557,2
6TH WARD - PITTSBURGH,2023,3,297.04371270527923,200.8928571428571,3
6TH WARD - PITTSBURGH,2023,4,157.46732114928733,180.0411522633745,5
6TH WARD - PITTSBURGH,2023,5,305.8822605102097,305.8822605102097,2
6TH WARD - PITTSBURGH,2023,6,442.99958788909066,442.99958788909066,2
6TH WARD - PITTSBURGH,2023,7,205.71082903185035,232.47332392552983,8
6TH WARD - PITTSBURGH,2023,8,287.45823781923957,295.2355901728158,4
6TH WARD - PITTSBURGH,2023,9,,,0
6TH WARD - PITTSBURGH,2023,10,208.69166347497713,208.69166347497713,2
6TH WARD - PITTSBURGH,2023,11,155.03875968992247,155.03875968992247,1
6TH WARD - PITTSBURGH,2023,12,,,0
6TH WARD - PITTSBURGH,2024,1,257.0845206106538,246.34146341463415,5
6TH WARD - PITTSBURGH,2024,2,289.99661532228004,287.52107037505266,4
6TH WARD - PITTSBURGH,2024,3,148.07692307692307,148.07692307692307,1
6TH WARD - PITTSBURGH,2024,4,321.62753938640134,328.125,3
6TH WARD - PITTSBURGH,2024,5,239.19321756053589,277.77777777777777,3
6TH WARD - PITTSBURGH,2024,6,154.70560996529014,137.01923076923077,3
6TH WARD - PITTSBURGH,2024,7,283.25564053922085,283.25564053922085,2
6TH WARD - PITTSBURGH,2024,8,286.3292262078351,286.3292262078351,2
6TH WARD - PITTSBURGH,2024,9,257.89262820512823,257.89262820512823,2
6TH WARD - PITTSBURGH,2024,10,331.0539523212045,331.0539523212045,1
6TH WARD - PITTSBURGH,2024,11,330.7511194976974,333.8391502276176,3
6TH WARD - PITTSBURGH,2024,12,315.1058810621023,315.1058810621023,2
6TH WARD - PITTSBURGH,2025,1,225.83515686590786,243.4017595307918,3
6TH WARD - PITTSBURGH,2025,2,266.11585257746697,263.93581081081084,3
6TH WARD - PITTSBURGH,2025,3,195.98766879952964,195.98766879952964,2
6TH WARD - PITTSBURGH,2025,4,314.1318020379688,314.1318020379688,2
6TH WARD - PITTSBURGH,2025,5,293.7304104733541,286.6666666666667,5
6TH WARD - PITTSBURGH,2025,6,,,0
6TH WARD - PITTSBURGH,2025,7,,,0
6TH WARD - PITTSBURGH,2025,8,,,0
6TH WARD - PITTSBURGH,2025,9,,,0
6TH WARD - PITTSBURGH,2025,10,,,0
6TH WARD - PITTSBURGH,2025,11,,,0
6TH WARD - PITTSBURGH,2025,12,,,0
7TH WARD  - MCKEESPORT,2012,1,20.74429061893359,20.74429061893359,2
7TH WARD  - MCKEESPORT,2012,2,5.2097245766339615,0.5952380952380952,3
7TH WARD  - MCKEESPORT,2012,3,11.197462196925544,7.388855661881978,4
7TH WARD  - MCKEESPORT,2012,4,4.427083333333333,4.427083333333333,1
7TH WARD  - MCKEESPORT,2012,5,3.458748783488496,3.458748783488496,2
7TH WARD  - MCKEESPORT,2012,6,14.516754713327293,19.047619047619047,3
7TH WARD  - MCKEESPORT,2012,7,3.211817261444045,0.5453644025780863,3
7TH WARD  - MCKEESPORT,2012,8,11.701001179807763,11.464382752218274,6
7TH WARD  - MCKEESPORT,2012,9,7.201248671750129,7.1022727272727275,3
7TH WARD  - MCKEESPORT,2012,10,7.279330299998924,7.279330299998924,2
7TH WARD  - MCKEESPORT,2012,11,5.773437763159301,5.594494573937648,4
7TH WARD  - MCKEESPORT,2012,12,25.137778515474366,26.897365174496002,4
7TH WARD  - MCKEESPORT,2013,1,,,0
7TH WARD  - MCKEESPORT,2013,2,,,0
7TH WARD  - MCKEESPORT,2013,3,17.825311942959,17.825311942959,1
7TH WARD  - MCKEESPORT,2013,4,23.64864864864865,23.64864864864865,1
7TH WARD  - MCKEESPORT,2013,5,13.397718483347907,13.020833333333334,3
7TH WARD  - MCKEESPORT,2013,6,,,0
7TH WARD  - MCKEESPORT,2013,7,,,0
7TH WARD  - MCKEESPORT,2013,8,,,0
7TH WARD  - MCKEESPORT,2013,9,,,0
7TH WARD  - MCKEESPORT,2013,10,20.365168539325843,20.365168539325843,1
7TH WARD  - MCKEESPORT,2013,11,10.6951871657754,10.6951871657754,1
7TH WARD  - MCKEESPORT,2013,12,8.840523352193518,9.99473103171417,4
7TH WARD  - MCKEESPORT,2014,1,,,0
7TH WARD  - MCKEESPORT,2014,2,17.973856209150327,17.973856209150327,1
7TH WARD  - MCKEESPORT,2014,3,,,0
7TH WARD  - MCKEESPORT,2014,4,,,0
7TH WARD  - MCKEESPORT,2014,5,,,0
7TH WARD  - MCKEESPORT,2014,6,,,0
7TH WARD  - MCKEESPORT,2014,7,27.6732939279957,27.6732939279957,1
7TH WARD  - MCKEESPORT,2014,8,,,0
7TH WARD  - MCKEESPORT,2014,9,,,0
7TH WARD  - MCKEESPORT,2014,10,28.571428571428573,28.571428571428573,1
7TH WARD  - MCKEESPORT,2014,11,,,0
7TH WARD  - MCKEESPORT,2014,12,,,0
7TH WARD  - MCKEESPORT,2015,1,10.755791580081583,10.755791580081583,2
7TH WARD  - MCKEESPORT,2015,2,22.58610954263128,22.58610954263128,1
7TH WARD  - MCKEESPORT,2015,3,,,0
7TH WARD  - MCKEESPORT,2015,4,,,0
7TH WARD  - MCKEESPORT,2015,5,,,0
7TH WARD  - MCKEESPORT,2015,6,14.184202599190982,14.184202599190982,2
7TH WARD  - MCKEESPORT,2015,7,,,0
7TH WARD  - MCKEESPORT,2015,8,17.84776536312849,17.84776536312849,1
7TH WARD  - MCKEESPORT,2015,9,,,0
7TH WARD  - MCKEESPORT,2015,10,,,0
7TH WARD  - MCKEESPORT,2015,11,,,0
7TH WARD  - MCKEESPORT,2015,12,,,0
7TH WARD  - MCKEESPORT,2016,1,,,0
7TH WARD  - MCKEESPORT,2016,2,,,0
7TH WARD  - MCKEESPORT,2016,3,10.9375,10.9375,1
7TH WARD  - MCKEESPORT,2016,4,14.225670869705787,14.225670869705787,1
7TH WARD  - MCKEESPORT,2016,5,14.705882352941176,14.705882352941176,1
7TH WARD  - MCKEESPORT,2016,6,8.123733719247467,8.123733719247467,1
7TH WARD  - MCKEESPORT,2016,7,,,0
7TH WARD  - MCKEESPORT,2016,8,13.098307291666666,13.098307291666666,1
7TH WARD  - MCKEESPORT,2016,9,,,0
7TH WARD  - MCKEESPORT,2016,10,15.914238710600355,15.914238710600355,2
7TH WARD  - MCKEESPORT,2016,11,,,0
7TH WARD  - MCKEESPORT,2016,12,,,0
7TH WARD  - MCKEESPORT,2017,1,,,0
7TH WARD  - MCKEESPORT,2017,2,,,0
7TH WARD  - MCKEESPORT,2017,3,14.75639677532422,14.75639677532422,2
7TH WARD  - MCKEESPORT,2017,4,13.106617647058824,13.106617647058824,2
7TH WARD  - MCKEESPORT,2017,5,,,0
7TH WARD  - MCKEESPORT,2017,6,21.352313167259787,21.352313167259787,1
7TH WARD  - MCKEESPORT,2017,7,12.99802497392781,12.99802497392781,2
7TH WARD  - MCKEESPORT,2017,8,11.764640835102618,11.764640835102618,2
7TH WARD  - MCKEESPORT,2017,9,,,0
7TH WARD  - MCKEESPORT,2017,10,8.364514803323004,8.364514803323004,2
7TH WARD  - MCKEESPORT,2017,11,14.383012820512821,14.383012820512821,2
7TH WARD  - MCKEESPORT,2017,12,,,0
7TH WARD  - MCKEESPORT,2018,1,24.048102541173705,21.77526595744681,3
7TH WARD  - MCKEESPORT,2018,2,,,0
7TH WARD  - MCKEESPORT,2018,3,,,0
7TH WARD  - MCKEESPORT,2018,4,,,0
7TH WARD  - MCKEESPORT,2018,5,2.6041666666666665,2.6041666666666665,1
7TH WARD  - MCKEESPORT,2018,6,12.147361450172722,6.662393910117431,4
7TH WARD  - MCKEESPORT,2018,7,34.94,34.94,1
7TH WARD  - MCKEESPORT,2018,8,,,0
7TH WARD  - MCKEESPORT,2018,9,,,0
7TH WARD  - MCKEESPORT,2018,10,13.776881720430108,13.776881720430108,1
7TH WARD  - MCKEESPORT,2018,11,,,0
7TH WARD  - MCKEESPORT,2018,12,,,0
7TH WARD  - MCKEESPORT,2019,1,,,0
7TH WARD  - MCKEESPORT,2019,2,11.66407465007776,11.66407465007776,1
7TH WARD  - MCKEESPORT,2019,3,,,0
7TH WARD  - MCKEESPORT,2019,4,,,0
7TH WARD  - MCKEESPORT,2019,5,4.611837048424289,4.611837048424289,1
7TH WARD  - MCKEESPORT,2019,6,9.937888198757763,9.937888198757763,1
7TH WARD  - MCKEESPORT,2019,7,19.568690095846645,19.568690095846645,1
7TH WARD  - MCKEESPORT,2019,8,8.784444010162204,8.784444010162204,2
7TH WARD  - MCKEESPORT,2019,9,4.878048780487805,4.878048780487805,1
7TH WARD  - MCKEESPORT,2019,10,24.759627793340442,23.571428571428573,3
7TH WARD  - MCKEESPORT,2019,11,,,0
7TH WARD  - MCKEESPORT,2019,12,1.0783045977011494,1.0783045977011494,1
7TH WARD  - MCKEESPORT,2020,1,17.11332146114755,17.11332146114755,2
7TH WARD  - MCKEESPORT,2020,2,21.754978560534116,24.09090909090909,3
7TH WARD  - MCKEESPORT,2020,3,,,0
7TH WARD  - MCKEESPORT,2020,4,,,0
7TH WARD  - MCKEESPORT,2020,5,,,0
7TH WARD  - MCKEESPORT,2020,6,9.812667261373774,9.812667261373774,1
7TH WARD  - MCKEESPORT,2020,7,,,0
7TH WARD  - MCKEESPORT,2020,8,21.744397334948516,21.744397334948516,1
7TH WARD  - MCKEESPORT,2020,9,14.809665113697287,15.082956259426847,3
7TH WARD  - MCKEESPORT,2020,10,,,0
7TH WARD  - MCKEESPORT,2020,11,6.46067415730337,6.46067415730337,1
7TH WARD  - MCKEESPORT,2020,12,58.11481218993622,58.11481218993622,1
7TH WARD  - MCKEESPORT,2021,1,28.818027891102048,33.333333333333336,3
7TH WARD  - MCKEESPORT,2021,2,,,0
7TH WARD  - MCKEESPORT,2021,3,,,0
7TH WARD  - MCKEESPORT,2021,4,,,0
7TH WARD  - MCKEESPORT,2021,5,34.982280757431504,34.982280757431504,2
7TH WARD  - MCKEESPORT,2021,6,,,0
7TH WARD  - MCKEESPORT,2021,7,28.282828282828284,28.282828282828284,1
7TH WARD  - MCKEESPORT,2021,8,30.06872852233677,30.06872852233677,1
7TH WARD  - MCKEESPORT,2021,9,42.53308128544423,42.53308128544423,1
7TH WARD  - MCKEESPORT,2021,10,,,0
7TH WARD  - MCKEESPORT,2021,11,18.46381093057607,18.46381093057607,1
7TH WARD  - MCKEESPORT,2021,12,45.64315352697096,45.64315352697096,1
7TH WARD  - MCKEESPORT,2022,1,,,0
7TH WARD  - MCKEESPORT,2022,2,75.67567567567568,75.67567567567568,1
7TH WARD  - MCKEESPORT,2022,3,66.74333894509057,60.915334759627484,4
7TH WARD  - MCKEESPORT,2022,4,,,0
7TH WARD  - MCKEESPORT,2022,5,,,0
7TH WARD  - MCKEESPORT,2022,6,61.81818181818182,61.81818181818182,1
7TH WARD  - MCKEESPORT,2022,7,31.99404761904762,31.99404761904762,1
7TH WARD  - MCKEESPORT,2022,8,71.20842404535509,71.20842404535509,2
7TH WARD  - MCKEESPORT,2022,9,34.985345401156955,22.624434389140273,5
7TH WARD  - MCKEESPORT,2022,10,30.309194467046375,30.309194467046375,1
7TH WARD  - MCKEESPORT,2022,11,17.014316577367627,17.014316577367627,2
7TH WARD  - MCKEESPORT,2022,12,15.25974025974026,15.25974025974026,1
7TH WARD  - MCKEESPORT,2023,1,32.520325203252035,32.520325203252035,1
7TH WARD  - MCKEESPORT,2023,2,,,0
7TH WARD  - MCKEESPORT,2023,3,,,0
7TH WARD  - MCKEESPORT,2023,4,31.827097079451146,17.985611510791365,3
7TH WARD  - MCKEESPORT,2023,5,20.58714232627276,20.58714232627276,2
7TH WARD  - MCKEESPORT,2023,6,24.57456832678307,24.57456832678307,2
7TH WARD  - MCKEESPORT,2023,7,40.62665958576739,40.62665958576739,1
7TH WARD  - MCKEESPORT,2023,8,,,0
7TH WARD  - MCKEESPORT,2023,9,23.4375,23.4375,1
7TH WARD  - MCKEESPORT,2023,10,42.59373016759439,42.59373016759439,2
7TH WARD  - MCKEESPORT,2023,11,21.35250651984932,21.35250651984932,2
7TH WARD  - MCKEESPORT,2023,12,38.681324032610654,26.254375729288213,3
7TH WARD  - MCKEESPORT,2024,1,33.47446853200969,33.47446853200969,2
7TH WARD  - MCKEESPORT,2024,2,45.800264550264544,45.800264550264544,2
7TH WARD  - MCKEESPORT,2024,3,52.7027027027027,52.7027027027027,1
7TH WARD  - MCKEESPORT,2024,4,27.876106194690266,27.876106194690266,1
7TH WARD  - MCKEESPORT,2024,5,46.53130287648054,46.53130287648054,1
7TH WARD  - MCKEESPORT,2024,6,46.253041769919406,42.32804232804233,3
7TH WARD  - MCKEESPORT,2024,7,,,0
7TH WARD  - MCKEESPORT,2024,8,41.530486771658175,41.10082304526749,3
7TH WARD  - MCKEESPORT,2024,9,55.192212301587304,55.192212301587304,2
7TH WARD  - MCKEESPORT,2024,10,34.72222222222222,34.72222222222222,1
7TH WARD  - MCKEESPORT,2024,11,,,0
7TH WARD  - MCKEESPORT,2024,12,39.4174233961216,41.39834406623735,5
7TH WARD  - MCKEESPORT,2025,1,51.24668793849828,51.24668793849828,2
7TH WARD  - MCKEESPORT,2025,2,39.26701570680628,39.26701570680628,1
7TH WARD  - MCKEESPORT,2025,3,24.642344087023957,24.642344087023957,2
7TH WARD  - MCKEESPORT,2025,4,49.59067372105392,33.977905020703936,4
7TH WARD  - MCKEESPORT,2025,5,5.208333333333333,5.208333333333333,1
7TH WARD  - MCKEESPORT,2025,6,,,0
7TH WARD  - MCKEESPORT,2025,7,,,0
7TH WARD  - MCKEESPORT,2025,8,,,0
7TH WARD  - MCKEESPORT,2025,9,,,0
7TH WARD  - MCKEESPORT,2025,10,,,0
7TH WARD  - MCKEESPORT,2025,11,,,0
7TH WARD  - MCKEESPORT,2025,12,,,0
7TH WARD - PITTSBURGH,2012,1,162.4663361021516,170.80380822132554,6
7TH WARD - PITTSBURGH,2012,2,134.07021537727405,143.53064536864434,6
7TH WARD - PITTSBURGH,2012,3,155.1763361175102,161.77928979609987,6
7TH WARD - PITTSBURGH,2012,4,159.8270189455758,137.4066168623266,9
7TH WARD - PITTSBURGH,2012,5,133.45839063273672,139.1337299239003,18
7TH WARD - PITTSBURGH,2012,6,162.15959133812825,158.47664483264145,20
7TH WARD - PITTSBURGH,2012,7,145.02116879072543,134.75185082163642,18
7TH WARD - PITTSBURGH,2012,8,165.3007219644345,170.6614022688558,20
7TH WARD - PITTSBURGH,2012,9,144.59130316811184,122.66338479858672,12
7TH WARD - PITTSBURGH,2012,10,167.79794925043814,171.76253412757507,10
7TH WARD - PITTSBURGH,2012,11,216.14583333333337,216.14583333333337,1
7TH WARD - PITTSBURGH,2012,12,146.03723976870282,146.03723976870282,2
7TH WARD - PITTSBURGH,2013,1,202.89537179205965,202.89537179205965,1
7TH WARD - PITTSBURGH,2013,2,222.04930191222758,218.45459322978667,4
7TH WARD - PITTSBURGH,2013,3,130.63720356086566,114.58333333333331,5
7TH WARD - PITTSBURGH,2013,4,195.58663823486035,189.3939393939394,7
7TH WARD - PITTSBURGH,2013,5,142.40934945356895,135.40741341991344,14
7TH WARD - PITTSBURGH,2013,6,132.7404020632881,120.9085374053101,16
7TH WARD - PITTSBURGH,2013,7,146.69097010116351,154.22811059907835,13
7TH WARD - PITTSBURGH,2013,8,138.76547614741798,122.5031152647975,8
7TH WARD - PITTSBURGH,2013,9,136.93632246169582,127.38853503184713,11
7TH WARD - PITTSBURGH,2013,10,175.817001561541,185.29965251022315,6
7TH WARD - PITTSBURGH,2013,11,141.00872541396726,131.73302107728338,11
7TH WARD - PITTSBURGH,2013,12,155.81976127716828,146.34146341463415,7
7TH WARD - PITTSBURGH,2014,1,366.4302600472813,366.4302600472813,1
7TH WARD - PITTSBURGH,2014,2,172.96473856700317,172.96473856700317,2
7TH WARD - PITTSBURGH,2014,3,122.14137214137214,122.14137214137214,1
7TH WARD - PITTSBURGH,2014,4,141.7124429131761,144.51612903225808,3
7TH WARD - PITTSBURGH,2014,5,172.2575314892752,162.40796881767,5
7TH WARD - PITTSBURGH,2014,6,207.0815084798911,203.87175338215422,8
7TH WARD - PITTSBURGH,2014,7,180.17856611357857,165.98011985637254,4
7TH WARD - PITTSBURGH,2014,8,202.16733792878063,202.84976209908612,6
7TH WARD - PITTSBURGH,2014,9,167.93241097142322,184.94559154971904,8
7TH WARD - PITTSBURGH,2014,10,190.51383399209487,190.51383399209487,1
7TH WARD - PITTSBURGH,2014,11,294.5334590009425,294.5334590009425,1
7TH WARD - PITTSBURGH,2014,12,,,0
7TH WARD - PITTSBURGH,2015,1,189.88355501824446,189.88355501824446,2
7TH WARD - PITTSBURGH,2015,2,125.1968503937008,125.1968503937008,1
7TH WARD - PITTSBURGH,2015,3,155.8853677407454,146.94351506763354,4
7TH WARD - PITTSBURGH,2015,4,205.34002255192618,201.50277687030385,7
7TH WARD - PITTSBURGH,2015,5,197.25744707422254,227.41433021806853,3
7TH WARD - PITTSBURGH,2015,6,171.5907915344895,173.81656804733728,7
7TH WARD - PITTSBURGH,2015,7,203.76986503401483,177.16535433070865,7
7TH WARD - PITTSBURGH,2015,8,187.90355910491914,186.6141732283465,7
7TH WARD - PITTSBURGH,2015,9,209.92807192495383,209.92807192495383,2
7TH WARD - PITTSBURGH,2015,10,206.65058626221176,205.99241394927537,4
7TH WARD - PITTSBURGH,2015,11,254.366238317757,254.366238317757,2
7TH WARD - PITTSBURGH,2015,12,168.79066431665717,146.93171996542782,3
7TH WARD - PITTSBURGH,2016,1,174.1957055597108,174.1957055597108,2
7TH WARD - PITTSBURGH,2016,2,126.16751493594953,126.16751493594953,2
7TH WARD - PITTSBURGH,2016,3,200.6901733520467,202.81644944707745,4
7TH WARD - PITTSBURGH,2016,4,201.9523571266452,208.95546312102778,6
7TH WARD - PITTSBURGH,2016,5,193.68398153792361,179.9506984387839,9
7TH WARD - PITTSBURGH,2016,6,246.02729756102352,242.52418645558487,17
7TH WARD - PITTSBURGH,2016,7,240.64284377376057,206.23119136130288,5
7TH WARD - PITTSBURGH,2016,8,157.6027089878014,157.6027089878014,2
7TH WARD - PITTSBURGH,2016,9,211.25273305505863,211.25273305505863,2
7TH WARD - PITTSBURGH,2016,10,142.7551748750892,142.7551748750892,1
7TH WARD - PITTSBURGH,2016,11,174.0627390971691,174.0627390971691,1
7TH WARD - PITTSBURGH,2016,12,188.03030303030303,188.03030303030303,1
7TH WARD - PITTSBURGH,2017,1,159.00159270565635,148.87810140237326,6
7TH WARD - PITTSBURGH,2017,2,153.47950083657008,153.47950083657008,2
7TH WARD - PITTSBURGH,2017,3,189.0066266137396,223.07692307692307,3
7TH WARD - PITTSBURGH,2017,4,169.0761441731268,155.67045454545453,9
7TH WARD - PITTSBURGH,2017,5,223.65616638991474,235.02908839433627,8
7TH WARD - PITTSBURGH,2017,6,229.59084278999467,227.06837715758323,10
7TH WARD - PITTSBURGH,2017,7,278.7116491721619,239.1738840772818,5
7TH WARD - PITTSBURGH,2017,8,220.0225329273243,217.85054132558753,3
7TH WARD - PITTSBURGH,2017,9,186.95353403074523,128.4888106613025,3
7TH WARD - PITTSBURGH,2017,10,141.6267942583732,141.6267942583732,1
7TH WARD - PITTSBURGH,2017,11,200.06827522675738,203.74136577708006,4
7TH WARD - PITTSBURGH,2017,12,232.2773323482215,206.62440650570767,6
7TH WARD - PITTSBURGH,2018,1,194.6357630515762,176.12015620306397,3
7TH WARD - PITTSBURGH,2018,2,199.32871661479282,192.1296296296296,3
7TH WARD - PITTSBURGH,2018,3,192.58243977408895,192.81183932346724,3
7TH WARD - PITTSBURGH,2018,4,176.29670586806367,179.37219730941703,5
7TH WARD - PITTSBURGH,2018,5,208.5317915932456,172.89719626168224,9
7TH WARD - PITTSBURGH,2018,6,191.62590921529352,184.80243161094225,9
7TH WARD - PITTSBURGH,2018,7,225.47022581151376,205.7058499096937,12
7TH WARD - PITTSBURGH,2018,8,211.88469727658054,220.45454545454547,5
7TH WARD - PITTSBURGH,2018,9,247.65383323212615,246.95563868660656,8
7TH WARD - PITTSBURGH,2018,10,201.4225502532365,175.53191489361703,3
7TH WARD - PITTSBURGH,2018,11,217.98507758770918,226.31578947368425,3
7TH WARD - PITTSBURGH,2018,12,,,0
7TH WARD - PITTSBURGH,2019,1,168.8488142314574,177.18236819360416,3
7TH WARD - PITTSBURGH,2019,2,119.3573673260157,119.3573673260157,2
7TH WARD - PITTSBURGH,2019,3,206.38244607570945,201.03761348897535,5
7TH WARD - PITTSBURGH,2019,4,252.6050947103579,252.6050947103579,2
7TH WARD - PITTSBURGH,2019,5,237.75525100930494,214.1203703703704,3
7TH WARD - PITTSBURGH,2019,6,281.05037173610464,261.8450184501845,8
7TH WARD - PITTSBURGH,2019,7,269.00798433711964,221.43864598025388,3
7TH WARD - PITTSBURGH,2019,8,126.69212079139189,126.69212079139189,1
7TH WARD - PITTSBURGH,2019,9,230.3753476062918,215.2317880794702,3
7TH WARD - PITTSBURGH,2019,10,,,0
7TH WARD - PITTSBURGH,2019,11,261.1994959015069,261.1994959015069,2
7TH WARD - PITTSBURGH,2019,12,227.134833113094,254.46428571428572,3
7TH WARD - PITTSBURGH,2020,1,262.17228464419475,262.17228464419475,1
7TH WARD - PITTSBURGH,2020,2,187.54556722076407,187.54556722076407,2
7TH WARD - PITTSBURGH,2020,3,246.87277240050886,221.8821729150727,7
7TH WARD - PITTSBURGH,2020,4,256.37632096427535,221.13022113022112,5
7TH WARD - PITTSBURGH,2020,5,257.96015871626247,221.5909090909091,3
7TH WARD - PITTSBURGH,2020,6,212.8688921141751,212.8688921141751,1
7TH WARD - PITTSBURGH,2020,7,285.7503434661589,269.0259290726581,8
7TH WARD - PITTSBURGH,2020,8,203.95162244671735,180.29587886318006,6
7TH WARD - PITTSBURGH,2020,9,215.38642919566732,202.72922309993714,10
7TH WARD - PITTSBURGH,2020,10,217.71332576294964,211.06129249663024,4
7TH WARD - PITTSBURGH,2020,11,263.4145130168676,289.7196261682243,5
7TH WARD - PITTSBURGH,2020,12,226.57404493234785,182.07282913165267,3
7TH WARD - PITTSBURGH,2021,1,224.7213352109324,224.7213352109324,2
7TH WARD - PITTSBURGH,2021,2,235.0145233694217,235.0145233694217,1
7TH WARD - PITTSBURGH,2021,3,246.24557947110702,244.4941528829222,6
7TH WARD - PITTSBURGH,2021,4,285.6590050678906,285.6590050678906,2
7TH WARD - PITTSBURGH,2021,5,204.04442104785255,187.0748299319728,11
7TH WARD - PITTSBURGH,2021,6,232.80129593136127,221.7565662052354,14
7TH WARD - PITTSBURGH,2021,7,260.6833066048694,272.85739355910835,6
7TH WARD - PITTSBURGH,2021,8,231.53141621119443,204.61632860040567,8
7TH WARD - PITTSBURGH,2021,9,257.37207931279005,268.2520604395604,14
7TH WARD - PITTSBURGH,2021,10,231.40267981184692,227.80373831775705,9
7TH WARD - PITTSBURGH,2021,11,288.6262857617365,282.54759266753365,8
7TH WARD - PITTSBURGH,2021,12,241.29401115913123,227.57697456492636,13
7TH WARD - PITTSBURGH,2022,1,265.15146442573166,266.3280116110305,9
7TH WARD - PITTSBURGH,2022,2,180.2874573615694,180.2874573615694,2
7TH WARD - PITTSBURGH,2022,3,241.2639209433585,238.0952380952381,17
7TH WARD - PITTSBURGH,2022,4,229.4119381518291,215.7968970380818,17
7TH WARD - PITTSBURGH,2022,5,235.23982367161,219.52935264101,12
7TH WARD - PITTSBURGH,2022,6,259.46175216363946,246.17014532904466,18
7TH WARD - PITTSBURGH,2022,7,280.9948034068266,261.68791742562235,9
7TH WARD - PITTSBURGH,2022,8,266.8949341942061,256.0,17
7TH WARD - PITTSBURGH,2022,9,263.6061491128742,211.36821510208824,12
7TH WARD - PITTSBURGH,2022,10,315.633125719146,286.40256959314775,7
7TH WARD - PITTSBURGH,2022,11,274.9705746256439,258.8298908009401,4
7TH WARD - PITTSBURGH,2022,12,274.8626224542646,267.0666820235612,8
7TH WARD - PITTSBURGH,2023,1,230.26854756267957,188.99441106021766,8
7TH WARD - PITTSBURGH,2023,2,245.7835332425085,226.1904761904762,9
7TH WARD - PITTSBURGH,2023,3,268.6211025990671,245.1837891498172,10
7TH WARD - PITTSBURGH,2023,4,284.04747724980973,297.07426856714176,7
7TH WARD - PITTSBURGH,2023,5,232.9176125016841,225.26041666666663,15
7TH WARD - PITTSBURGH,2023,6,282.66411445195064,278.64693446088796,19
7TH WARD - PITTSBURGH,2023,7,332.47031196386774,308.99308224442734,9
7TH WARD - PITTSBURGH,2023,8,275.449684058598,250.80635386885876,14
7TH WARD - PITTSBURGH,2023,9,274.4672622481165,274.8371335504886,11
7TH WARD - PITTSBURGH,2023,10,255.00553734599706,200.7874015748031,9
7TH WARD - PITTSBURGH,2023,11,236.70554492104333,236.99343279624622,4
7TH WARD - PITTSBURGH,2023,12,329.2682926829268,329.2682926829268,1
7TH WARD - PITTSBURGH,2024,1,282.1102289275473,285.55271439811173,6
7TH WARD - PITTSBURGH,2024,2,304.908480983915,323.91337386018233,12
7TH WARD - PITTSBURGH,2024,3,234.51593150927303,236.2204724409449,8
7TH WARD - PITTSBURGH,2024,4,327.6943987689868,333.5081696229894,10
7TH WARD - PITTSBURGH,2024,5,317.4948560139987,265.9254807692308,13
7TH WARD - PITTSBURGH,2024,6,328.75015490861585,318.00113571834186,15
7TH WARD - PITTSBURGH,2024,7,262.5404111847012,267.4249757986447,17
7TH WARD - PITTSBURGH,2024,8,296.8074307497622,293.8542736438602,12
7TH WARD - PITTSBURGH,2024,9,271.852575558328,271.852575558328,2
7TH WARD - PITTSBURGH,2024,10,293.29394393087625,279.68330456463366,12
7TH WARD - PITTSBURGH,2024,11,395.98444302260424,393.20685434516525,9
7TH WARD - PITTSBURGH,2024,12,372.9530348632748,412.10542214399106,6
7TH WARD - PITTSBURGH,2025,1,254.02090201756465,237.0923913043478,5
7TH WARD - PITTSBURGH,2025,2,276.2298028066816,257.20454367458086,6
7TH WARD - PITTSBURGH,2025,3,312.6556112575104,268.6169223655864,4
7TH WARD - PITTSBURGH,2025,4,293.5866253654457,276.7857142857143,17
7TH WARD - PITTSBURGH,2025,5,355.2966676567944,374.251497005988,7
