MUNIDESC,SF_BUCKET,MEAN_PPSF,MEDIAN_PPSF,STD_PPSF,SAMPLE_SIZE,TIME_BAND
20TH WARD - PITTSBURGH,1001–1500,47.02630031289371,43.01075268817204,34.694597687030964,53,2012
20TH WARD - PITTSBURGH,1501–2000,29.3447445332937,18.39443108974359,29.8367747068036,34,2012
20TH WARD - PITTSBURGH,2001–2500,16.84712606820307,10.004349717268378,15.47084644190911,13,2012
20TH WARD - PITTSBURGH,2501–3000,10.95104122101766,5.641218503196691,10.838996885964528,3,2012
21ST WARD - PITTSBURGH,1001–1500,32.4280753968254,32.4280753968254,32.70719610399085,2,2012
21ST WARD - PITTSBURGH,1501–2000,100.67797886318309,100.76433121019107,24.742302442348407,5,2012
21ST WARD - PITTSBURGH,2001–2500,82.6827103927416,72.85046728971963,42.17112998578994,3,2012
21ST WARD - PITTSBURGH,2501–3000,49.3362038033728,49.3362038033728,,1,2012
21ST WARD - PITTSBURGH,3001+,20.115395063359912,20.115395063359912,9.122807137054098,2,2012
22ND WARD - PITTSBURGH,0–1000,96.7202933805101,102.4343948105558,25.87117847971331,4,2012
22ND WARD - PITTSBURGH,1001–1500,92.4680069689479,85.13931888544892,60.78848607031828,11,2012
22ND WARD - PITTSBURGH,1501–2000,100.69444444444444,100.69444444444444,84.19213316400433,2,2012
22ND WARD - PITTSBURGH,2001–2500,44.98792957569852,7.948335817188276,71.11055980036049,3,2012
22ND WARD - PITTSBURGH,2501–3000,53.2482326245333,68.59756097560975,38.463140141859945,3,2012
22ND WARD - PITTSBURGH,3001+,63.946309592590744,62.50422323563458,7.876857238189591,6,2012
23RD WARD - PITTSBURGH,0–1000,6.009615384615385,6.009615384615385,,1,2012
23RD WARD - PITTSBURGH,1001–1500,49.36372789158177,13.73614227100008,72.98001806334014,6,2012
23RD WARD - PITTSBURGH,1501–2000,71.29475634605684,32.34323432343234,72.76429067026929,9,2012
23RD WARD - PITTSBURGH,2001–2500,15.872899834153607,13.845196836399182,14.227736182734422,4,2012
23RD WARD - PITTSBURGH,2501–3000,10.937981969580791,6.532947554218348,11.498994931486418,4,2012
23RD WARD - PITTSBURGH,3001+,68.45667387938761,68.45667387938761,20.452233375416615,2,2012
24TH WARD - PITTSBURGH,0–1000,27.652735190632235,15.782828282828282,32.175194979097796,5,2012
24TH WARD - PITTSBURGH,1001–1500,15.354707453910823,11.458333333333334,10.9203276236778,15,2012
24TH WARD - PITTSBURGH,1501–2000,72.53092519873154,30.35320088300221,76.82650390270713,17,2012
24TH WARD - PITTSBURGH,2001–2500,9.314711876364488,9.68013468013468,4.29926868757979,7,2012
24TH WARD - PITTSBURGH,2501–3000,128.77985837508146,188.1821603312006,103.81897302795134,5,2012
24TH WARD - PITTSBURGH,3001+,138.63743096668668,138.63743096668668,147.82873705863463,2,2012
25TH WARD - PITTSBURGH,0–1000,4.415652697515443,3.941441441441442,3.519394163420433,3,2012
25TH WARD - PITTSBURGH,1001–1500,67.71940374098368,50.73051948051948,60.57152596323537,13,2012
25TH WARD - PITTSBURGH,1501–2000,43.23238232025634,17.123287671232877,47.949445204051145,15,2012
25TH WARD - PITTSBURGH,2001–2500,37.7280083441194,6.313131313131313,44.6847783129674,9,2012
25TH WARD - PITTSBURGH,2501–3000,82.38915054456926,114.80364963503648,71.18981839733418,3,2012
25TH WARD - PITTSBURGH,3001+,8.276820866141732,8.276820866141732,,1,2012
26TH WARD - PITTSBURGH,0–1000,61.060917259624155,63.05670995670995,42.3904073513195,6,2012
26TH WARD - PITTSBURGH,1001–1500,37.6035153755575,35.833333333333336,28.540518186527827,27,2012
26TH WARD - PITTSBURGH,1501–2000,19.824885705654758,10.944718320776362,21.980103971884915,22,2012
26TH WARD - PITTSBURGH,2001–2500,24.360994446422847,13.347407167260235,25.521224898743927,10,2012
26TH WARD - PITTSBURGH,2501–3000,17.89962296542598,11.056434884559884,21.317071149080245,8,2012
26TH WARD - PITTSBURGH,3001+,34.04891223401615,34.04891223401615,43.86953351877934,2,2012
27TH WARD - PITTSBURGH,0–1000,24.46568713506415,18.6046511627907,20.988569190944304,11,2012
27TH WARD - PITTSBURGH,1001–1500,39.44724905588549,37.63094821317965,29.2419822220801,46,2012
27TH WARD - PITTSBURGH,1501–2000,45.29523992963819,49.369515464178235,27.228233684709206,34,2012
27TH WARD - PITTSBURGH,2001–2500,30.63885437376268,22.131835456640196,26.910553625507625,16,2012
27TH WARD - PITTSBURGH,2501–3000,19.44082682050637,14.347020872651157,22.61415679465715,4,2012
